Date,Holiday,NextDayHoliday,IsWeekend,Month,KielerWeek,IsNewYearsEve,IsHalloween,t,lag_1,roll7_mean,roll28_mean,year_sin1,year_cos1,year_sin2,year_cos2,Revenue,Product_2,Product_3,Product_4,Product_5,Product_6,Product
2015-03-23,False,False,False,3,False,False,False,630,71.5711481513957,117.42963090698981,101.22817965612731,-0.98753650654923,-0.1573901147866107,0.3108569682435037,-0.950456703534915,129.186723027161,0.0,0.0,0.0,0.0,0.0,1
2015-03-24,False,False,False,3,False,False,False,631,129.186723027161,116.35649618800296,103.45297296904786,-0.9900977505087092,-0.1403796439573548,0.277979139398781,-0.9605871111248124,114.539801718388,0.0,0.0,0.0,0.0,0.0,1
2015-03-25,False,False,False,3,False,False,False,632,114.539801718388,113.19868935500567,103.76760674438664,-0.992366008614672,-0.1233276325329588,0.2447723008972588,-0.9695805901076308,85.7675699240561,0.0,0.0,0.0,0.0,0.0,1
2015-03-26,False,False,False,3,False,False,False,633,85.7675699240561,108.70641413906267,103.9158139402321,-0.9943406096530518,-0.1062391264779474,0.2112757555821798,-0.9774264960104054,126.909561618178,0.0,0.0,0.0,0.0,0.0,1
2015-03-27,False,False,False,3,False,False,False,634,126.909561618178,109.50035872379597,104.73337118454614,-0.9960209693076332,-0.0891191825561879,0.1775291491870363,-0.9841155426010336,113.205121341153,0.0,0.0,0.0,0.0,0.0,1
2015-03-28,False,False,True,3,False,False,False,635,113.205121341153,107.80416279372412,105.15090351485985,-0.9974065903329596,-0.0719728668345202,0.143572423411814,-0.9896398128792409,177.270608855771,0.0,0.0,0.0,0.0,0.0,1
2015-03-29,False,False,True,3,False,False,False,636,177.270608855771,116.92150494801469,107.92596474317,-0.998497062701478,-0.0548052531836224,0.1094457686489156,-0.993992768446958,56.8890738313162,0.0,0.0,0.0,0.0,0.0,1
2015-03-30,False,False,False,3,False,False,False,637,56.8890738313162,114.82406575943189,108.32434864662319,-0.9992920637248696,-0.0376214217765776,0.0751895764147599,-0.9971692572470175,110.288515770675,0.0,0.0,0.0,0.0,0.0,1
2015-03-31,False,True,False,3,False,False,False,638,110.288515770675,112.1243218656482,108.51451676378788,-0.999791358149542,-0.0204264575855568,0.0408443915432957,-0.9991655196610107,101.620422865145,0.0,0.0,0.0,0.0,0.0,1
2015-04-01,True,True,False,4,False,False,False,639,101.620422865145,110.2786963151849,108.70394843376948,-0.9999947982262414,-0.0032254488771081,0.0064508641981056,-0.9999791929590824,134.425214341545,0.0,0.0,0.0,0.0,0.0,1
2015-04-02,True,True,False,4,False,False,False,640,134.425214341545,117.22978837482616,110.77260384572399,-0.9999023237537764,0.0139765142935557,-0.0279502982402084,-0.999609314096404,269.424940927989,0.0,0.0,0.0,0.0,0.0,1
2015-04-04,True,True,True,4,False,False,False,642,269.424940927989,137.58912827622774,116.26404086963088,-0.9988298281778684,0.0483629438947822,-0.0966127018812025,-0.9953220513156604,274.149943740529,0.0,0.0,0.0,0.0,0.0,1
2015-04-05,True,True,True,4,False,False,False,643,274.149943740529,160.5812457618529,122.4598028883793,-0.9978501244431208,0.0655372348276015,-0.1307926758567604,-0.9914097417023036,102.981646842744,0.0,0.0,0.0,0.0,0.0,1
2015-04-06,True,True,False,4,False,False,False,644,102.981646842744,149.96853690284902,122.32683679614972,-0.996575140802686,0.082692132238239,-0.1648178466571947,-0.9863240225317872,60.1445223461642,0.0,0.0,0.0,0.0,0.0,1
2015-04-07,True,True,False,4,False,False,False,645,60.1445223461642,150.43360097639876,121.5943447490718,-0.9950052545447352,0.0998225597165622,-0.1986479428801701,-0.9800709131432668,115.651138885906,0.0,0.0,0.0,0.0,0.0,1
2015-04-08,True,True,False,4,False,False,False,646,115.651138885906,151.19968999286033,120.52768559349617,-0.9931409302238696,0.116923448093473,-0.2322429240090683,-0.9726578145718658,89.8685552544395,0.0,0.0,0.0,0.0,0.0,1
2015-04-09,True,True,False,4,False,False,False,647,89.8685552544395,149.52085176275952,119.44965010656733,-0.9909827195236492,0.1339897369409773,-0.2655630278040563,-0.9640935007889754,157.556996562067,0.0,0.0,0.0,0.0,0.0,1
2015-04-10,True,True,False,4,False,False,False,648,157.556996562067,152.82539207997698,122.30552398819064,-0.9885312610933432,0.1510163760696315,-0.2985688173637189,-0.9543881083175912,125.640782296666,0.0,0.0,0.0,0.0,0.0,1
2015-04-11,True,True,True,4,False,False,False,649,125.640782296666,132.28479798978796,122.38836584976555,-0.9857872803589413,0.1679983270229867,-0.3312212278016843,-0.9435531242349552,149.471145855324,0.0,0.0,0.0,0.0,0.0,1
2015-04-12,True,True,True,4,False,False,False,650,149.471145855324,114.4735411490444,124.00886111577317,-0.9827515893084884,0.1849305645685428,-0.3634816124829029,-0.93160137257672,39.0548694183738,0.0,0.0,0.0,0.0,0.0,1
2015-04-13,True,True,False,4,False,False,False,651,39.0548694183738,105.34114437413436,121.8936355376122,-0.9794250862518064,0.201808078184798,-0.3953117887649141,-0.918546999158717,94.5357769724487,0.0,0.0,0.0,0.0,0.0,1
2015-04-14,True,True,False,4,False,False,False,652,94.5357769724487,110.25418074931785,123.2353695980346,-0.9758087555546684,0.2186258735439368,-0.4266740831899225,-0.9044054548343012,95.7358790995654,0.0,0.0,0.0,0.0,0.0,1
2015-04-15,True,True,False,4,False,False,False,653,95.7358790995654,107.40914363698349,121.77241292087375,-0.971903667347508,0.2353789739897436,-0.4575313760742511,-0.8891934772070712,102.93265639072,0.0,0.0,0.0,0.0,0.0,1
2015-04-16,True,True,False,4,False,False,False,654,102.93265639072,109.27544379930929,120.56842030806486,-0.9677109772087537,0.2520624220102616,-0.487847145442311,-0.8729290708206415,90.5282058330727,0.0,0.0,0.0,0.0,0.0,1
2015-04-17,True,False,False,4,False,False,False,655,90.5282058330727,99.6999022665958,119.6153742151154,-0.9632319258228704,0.2686712807048123,-0.5175855102531869,-0.8556314858488718,91.0744308710578,0.0,0.0,0.0,0.0,0.0,1
2015-04-18,False,False,True,4,False,False,False,656,91.0744308710578,94.76185206293749,118.5340342631873,-0.9584678386132248,0.2852006352448972,-0.5467112728685909,-0.8373211953118141,103.305896790347,0.0,0.0,0.0,0.0,0.0,1
2015-04-19,False,False,True,4,False,False,False,657,103.305896790347,88.1668164822265,117.75644154671197,-0.953420125349868,0.3016455943285796,-0.5751899607119796,-0.8180198708443159,25.46219373912,0.0,0.0,0.0,0.0,0.0,1
2015-04-20,False,False,False,4,False,False,False,658,25.46219373912,86.22500567090451,114.61404797397564,-0.948090279732366,0.3180012916278857,-0.6029878670694719,-0.7977503570459927,113.238537617252,0.0,0.0,0.0,0.0,0.0,1
2015-04-21,False,False,False,4,False,False,False,659,113.238537617252,88.89682862016214,116.10216902632764,-0.9424798789477856,0.3342628872288504,-0.6300720909843687,-0.7765366444428656,121.935695795117,0.0,0.0,0.0,0.0,0.0,1
2015-04-22,False,False,False,4,False,False,False,660,121.935695795117,92.6396595766695,115.84320376804037,-0.936590583203982,0.3504255690637097,-0.6564105761979343,-0.7544038410927505,115.982784302446,0.0,0.0,0.0,0.0,0.0,1
2015-04-23,False,False,False,4,False,False,False,661,115.982784302446,94.50396356405894,115.89473886032816,-0.9304241352383128,0.3664845543348827,-0.6819721490904634,-0.7313781428679248,109.647753246652,0.0,0.0,0.0,0.0,0.0,1
2015-04-24,False,False,False,4,False,False,False,662,109.647753246652,97.23532748028455,116.74760255042086,-0.9239823598019432,0.3824350909302552,-0.7067265555776158,-0.7074868024503349,93.8539762667653,0.0,0.0,0.0,0.0,0.0,1
2015-04-25,False,False,True,4,False,False,False,663,93.8539762667653,97.63240539395704,115.56704593072756,-0.9172671631198612,0.3982724588294324,-0.7306444969184904,-0.6827580970759161,121.601177999412,0.0,0.0,0.0,0.0,0.0,1
2015-04-26,False,False,True,4,False,False,False,664,121.601177999412,100.24601699525203,115.86690509709396,-0.9102805323268018,0.4139919715004559,-0.7536976643929144,-0.6572212950663313,71.0071270593663,0.0,0.0,0.0,0.0,0.0,1
2015-04-27,False,False,False,4,False,False,False,665,71.0071270593663,106.75243604100152,112.07178074722235,-0.903024534879222,0.4295889772866205,-0.7758587728069825,-0.6309066211876708,151.174833546803,0.0,0.0,0.0,0.0,0.0,1
2015-04-28,False,False,False,4,False,False,False,666,151.174833546803,112.17190688808023,115.43912930848975,-0.895501317943504,0.4450588607829839,-0.7971015927871932,-0.603845220877105,91.0866799976838,0.0,0.0,0.0,0.0,0.0,1
2015-04-29,False,False,False,4,False,False,False,667,91.0866799976838,107.76490463130406,114.75334945945433,-0.8877131077605754,0.4603970442021332,-0.8174009818249174,-0.576069123379878,135.750739524874,0.0,0.0,0.0,0.0,0.0,1
2015-04-30,False,False,False,4,False,False,False,668,135.750739524874,110.58889823450805,115.97228934015894,-0.8796622089871292,0.4755989887288283,-0.8367329140344918,-0.5476112038402317,185.547465909923,0.0,0.0,0.0,0.0,0.0,1
2015-05-02,False,False,True,5,False,False,False,670,185.547465909923,121.43171432926106,117.79808403902959,-0.8627819522593745,0.5055762087514626,-0.8724040568049599,-0.4887853942889951,205.277811156554,0.0,0.0,0.0,0.0,0.0,1
2015-05-03,False,False,True,5,False,False,False,671,205.277811156554,137.3494050278023,115.5071151186212,-0.8539575894446081,0.5203426135057114,-0.8887010478292894,-0.4584871291400916,49.1824014028742,0.0,0.0,0.0,0.0,0.0,1
2015-05-04,False,False,False,5,False,False,False,672,49.1824014028742,127.0038655140112,107.47256003513353,-0.8448805268402667,0.5349550405091192,-0.9039461929224016,-0.4276462092677731,141.916859730021,0.0,0.0,0.0,0.0,0.0,1
2015-05-05,False,False,False,5,False,False,False,673,141.916859730021,137.13382732410471,108.86310335253629,-0.8355534504952145,0.5494091657094384,-0.9181214482844368,-0.3962991372689176,98.3386635883964,0.0,0.0,0.0,0.0,0.0,1
2015-05-06,False,False,False,5,False,False,False,674,98.3386635883964,129.58580304433235,110.22717982547314,-0.8259791204413983,0.5637007118984807,-0.9312100364121944,-0.3644830148102921,112.613312971486,0.0,0.0,0.0,0.0,0.0,1
2015-05-07,False,False,False,5,False,False,False,675,112.613312971486,132.66103632630407,110.11868604281528,-0.8161603698771164,0.5778254499778013,-0.943196465956587,-0.3322354987159029,119.486322756166,0.0,0.0,0.0,0.0,0.0,1
2015-05-08,False,False,False,5,False,False,False,676,119.486322756166,130.33754821648867,111.17646345359124,-0.8061001043286311,0.5917792002101544,-0.9540665500578388,-0.2995947563972601,108.528740811492,0.0,0.0,0.0,0.0,0.0,1
2015-05-09,False,False,True,5,False,False,False,677,108.528740811492,119.33487320242709,109.42545431964211,-0.7958013007903715,0.6055578334563535,-0.9638074231367304,-0.2665994206792945,122.939690460506,0.0,0.0,0.0,0.0,0.0,1
2015-05-10,False,False,True,5,False,False,False,678,122.939690460506,107.5722845315631,109.32898675406497,-0.7852670068439961,0.6191572723971441,-0.9724075561219964,-0.2332885440754572,54.676729153515,0.0,0.0,0.0,0.0,0.0,1
2015-05-11,False,False,False,5,False,False,False,679,54.676729153515,108.35718849594035,105.94347187185751,-0.7745003397565632,0.6325734927397513,-0.9798567700958664,-0.1997015525660636,129.877961813861,0.0,0.0,0.0,0.0,0.0,1
2015-05-12,False,False,False,5,False,False,False,680,129.877961813861,106.63734593648893,109.18715374312491,-0.7635044855580851,0.6458025244087264,-0.9861462483415948,-0.1658781989346326,94.6018729487518,0.0,0.0,0.0,0.0,0.0,1
2015-05-13,False,False,False,5,False,False,False,681,94.6018729487518,106.10351870225396,109.18951431370716,-0.7522826980987245,0.6588404527207655,-0.9912685467787252,-0.1318585157173934,166.814781762185,0.0,0.0,0.0,0.0,0.0,1
2015-05-14,False,True,False,5,False,False,False,682,166.814781762185,113.84658567235384,111.72804655165785,-0.7408382980859317,0.6716834195431209,-0.9952176027737292,-0.0976827678217196,53.434236162362,0.0,0.0,0.0,0.0,0.0,1
2015-05-15,True,False,False,5,False,False,False,683,53.434236162362,104.4105733018104,109.96024582921652,-0.729174672101792,0.6843276244352877,-0.9979887423155984,-0.0633914048695115,147.271258346731,0.0,0.0,0.0,0.0,0.0,1
2015-05-16,False,False,True,5,False,False,False,684,147.271258346731,109.94521866398739,111.98678341899003,-0.717295271600886,0.6967693257736101,-0.9995786855478958,-0.0290250133219777,164.984948024753,0.0,0.0,0.0,0.0,0.0,1
2015-05-17,False,False,True,5,False,False,False,685,164.984948024753,115.95168403030839,114.62644474590772,-0.7052036118889422,0.7090048418584954,-0.9999855506507186,0.0053757315575802,63.05558764595,0.0,0.0,0.0,0.0,0.0,1
2015-05-18,False,False,False,5,False,False,False,686,63.05558764595,117.14866381494197,113.18893370503638,-0.6929032710826029,0.7210305520038863,-0.9992088560679752,0.039770113846058,103.802316848696,0.0,0.0,0.0,0.0,0.0,1
2015-05-19,False,False,False,5,False,False,False,687,103.802316848696,113.42357167706128,115.98679524466411,-0.6803978890506109,0.7328428976086707,-0.997249521077345,0.0741174251509451,142.786482873821,0.0,0.0,0.0,0.0,0.0,1
2015-05-20,False,False,False,5,False,False,False,688,142.786482873821,120.30708738064257,117.0420790038273,-0.6676911663366994,0.7444383832097442,-0.9941098647022418,0.1083770127918757,92.0360687468511,0.0,0.0,0.0,0.0,0.0,1
2015-05-21,False,False,False,5,False,False,False,689,92.0360687468511,109.62441409273772,115.97423518067492,-0.6547868630645511,0.755813577516364,-0.989793602967072,0.1425083279161694,147.957523681187,0.0,0.0,0.0,0.0,0.0,1
2015-05-22,False,False,False,5,False,False,False,690,147.957523681187,123.1277408811413,117.11619015848711,-0.641688797825113,0.7669651144255266,-0.9843058444990328,0.1764709734915224,146.094397822298,0.0,0.0,0.0,0.0,0.0,1
2015-05-23,False,False,True,5,False,False,False,691,146.094397822298,122.95961794907943,118.41785603618875,-0.6284008465466198,0.7778896940180475,-0.9776530844816642,0.2102247521189832,212.693141838497,0.0,0.0,0.0,0.0,0.0,1
2015-05-24,False,False,True,5,False,False,False,692,212.693141838497,129.77507420818574,122.66211194946489,-0.6149269413476359,0.7885840835350667,-0.9698431969672944,0.2437297136096822,125.559999732516,0.0,0.0,0.0,0.0,0.0,1
2015-05-25,False,False,False,5,False,False,False,693,125.559999732516,138.70427593483802,122.80349843993288,-0.6012710693734842,0.7990451183346701,-0.9608854255574985,0.2769462022689336,93.8478895546048,0.0,0.0,0.0,0.0,0.0,1
2015-05-26,False,False,False,5,False,False,False,694,93.8478895546048,137.28221489282498,123.61923995761997,-0.587437271616382,0.8092697028283593,-0.9507903724625834,0.309834903831802,126.885645229909,0.0,0.0,0.0,0.0,0.0,1
2015-05-27,False,False,False,5,False,False,False,695,126.885645229909,135.0106666579804,122.75176894630233,-0.5734296417196532,0.8192548113970831,-0.9395699859530628,0.3423568919945404,102.221242794941,0.0,0.0,0.0,0.0,0.0,1
2015-05-28,False,False,False,5,False,False,False,696,102.221242794941,136.46569152199325,123.14943190334724,-0.5592523247663436,0.828997489286572,-0.9272375462179548,0.3744736744868802,113.871596753032,0.0,0.0,0.0,0.0,0.0,1
2015-05-29,False,False,False,5,False,False,False,697,113.871596753032,131.59627338939967,122.36803394721002,-0.544909516052628,0.838494853481696,-0.9138076496466604,0.4061472386305814,132.425641438842,0.0,0.0,0.0,0.0,0.0,1
2015-05-30,False,False,True,5,False,False,False,698,132.425641438842,129.64359390604884,120.47082593038569,-0.5304054598463659,0.8477440935595867,-0.8992961915530263,0.4373400963303304,120.295569303579,0.0,0.0,0.0,0.0,0.0,1
2015-05-31,False,False,True,5,False,False,False,699,120.295569303579,116.44394068677484,117.43574586420802,-0.5157444481311303,0.8567424725213031,-0.8837203473619991,0.4680153284438316,53.2747806032447,0.0,0.0,0.0,0.0,0.0,1
2015-06-01,False,False,False,6,False,False,False,700,53.2747806032447,106.11748081116464,117.58190226422123,-0.5009308193361626,0.8654873276017396,-0.8670985522812102,0.4981366284784018,131.799875274321,0.0,0.0,0.0,0.0,0.0,1
2015-06-02,False,False,False,6,False,False,False,701,131.799875274321,111.53919305683839,117.22058139080339,-0.4859689570525481,0.8739760710575882,-0.8494504794814798,0.5276683455625172,96.0309134237217,0.0,0.0,0.0,0.0,0.0,1
2015-06-03,False,False,False,6,False,False,False,702,96.0309134237217,107.13137422738305,117.13816174206501,-0.4708632887360563,0.8822061909330864,-0.8307970168121246,0.5565755266413305,92.2734256379415,0.0,0.0,0.0,0.0,0.0,1
2015-06-04,False,False,False,6,False,False,False,703,92.2734256379415,105.71025749066884,116.41173719443842,-0.4556182843969656,0.8901752518033546,-0.8111602420785626,0.5848239578463315,157.745638949818,0.0,0.0,0.0,0.0,0.0,1
2015-06-05,False,False,False,6,False,False,False,704,157.745638949818,111.97797780449541,117.7781413442117,-0.4402384552773285,0.8978808954950716,-0.7905633969115495,0.6123802049900632,90.8260563665041,0.0,0.0,0.0,0.0,0.0,1
2015-06-06,False,False,True,6,False,False,False,705,90.8260563665041,106.03517993701857,117.14590261403357,-0.4247283525160176,0.9053208417842976,-0.769030859258918,0.6392116531380589,160.016912242355,0.0,0.0,0.0,0.0,0.0,1
2015-06-07,False,False,True,6,False,False,False,706,160.016912242355,111.70965749970085,118.47008910624245,-0.4090925658019766,0.9124928890712274,-0.7465881145324138,0.6652865452111107,81.0228908423745,0.0,0.0,0.0,0.0,0.0,1
2015-06-08,False,False,False,6,False,False,False,707,81.0228908423745,115.67367324814798,119.41102345227316,-0.3933357220160485,0.919394915031682,-0.7232617254437403,0.6905740195722276,118.620010509136,0.0,0.0,0.0,0.0,0.0,1
2015-06-09,False,False,False,6,False,False,False,708,118.620010509136,113.79083542455011,119.00895376281869,-0.3774624838618108,0.9260248772451376,-0.6990793005655562,0.7150441465537445,103.751614199022,0.0,0.0,0.0,0.0,0.0,1
2015-06-10,False,False,False,6,False,False,False,709,103.751614199022,114.89379267816444,119.33573023604262,-0.3614775484858126,0.932380813799108,-0.674069461654617,0.7386679638813739,109.672600519434,0.0,0.0,0.0,0.0,0.0,1
2015-06-11,False,False,False,6,False,False,False,710,109.672600519434,117.37938908980622,117.29493804880153,-0.345385646087603,0.9384608438697104,-0.6482618097757141,0.761417510953298,82.2394493227455,0.0,0.0,0.0,0.0,0.0,1
2015-06-12,False,False,False,6,False,False,False,711,82.2394493227455,106.59279057165301,118.32369566167235,-0.3291915385199954,0.9442631682782286,-0.6216868902665508,0.7832658619336769,110.933345275547,0.0,0.0,0.0,0.0,0.0,1
2015-06-13,False,False,True,6,False,False,False,712,110.933345275547,109.465260415802,117.02591305198722,-0.3129000178799537,0.949786070023521,-0.5943761565849813,0.8041871576214493,149.304738265576,0.0,0.0,0.0,0.0,0.0,1
2015-06-14,False,False,True,6,False,False,False,713,149.304738265576,107.9349498476907,116.46590556058803,-0.2965159050905475,0.9550279147901036,-0.5663619330814517,0.8241566360566669,54.200791257504,0.0,0.0,0.0,0.0,0.0,1
2015-06-15,False,False,False,6,False,False,False,714,54.200791257504,104.10322133556636,116.14966283242926,-0.2800440484743445,0.9599871514317776,-0.5376773767406173,0.843150661828198,142.542446445232,0.0,0.0,0.0,0.0,0.0,1
2015-06-16,False,False,False,6,False,False,False,715,142.542446445232,107.52071218358007,117.53323888944838,-0.2634893223187173,0.9646623124306366,-0.5083564379375104,0.8611467540480462,79.09829297271379,0.0,0.0,0.0,0.0,0.0,1
2015-06-17,False,False,False,6,False,False,False,716,79.09829297271379,103.99880915125031,115.25866067869455,-0.2468566254334839,0.969052014331322,-0.4784338202547005,0.8781236129591853,97.5436336746583,0.0,0.0,0.0,0.0,0.0,1
2015-06-18,False,False,False,6,False,False,False,717,97.5436336746583,102.26609960199666,115.45535942611625,-0.2301508797012435,0.973154958150419,-0.4479449394078915,0.8940611451454874,140.824064614319,0.0,0.0,0.0,0.0,0.0,1
2015-06-19,False,False,False,6,False,False,False,718,140.824064614319,110.63533035793573,115.20059303087096,-0.2133770286209279,0.9769699297608416,-0.4169258813287301,0.9089404873138074,119.985803432121,0.0,0.0,0.0,0.0,0.0,1
2015-06-20,False,False,True,6,True,False,False,719,119.985803432121,111.92853866601773,114.26814323122177,-0.1965400358449354,0.9804958002511136,-0.385413359454325,0.922744028620143,146.634813820399,0.0,0.0,0.0,0.0,0.0,1
2015-06-21,False,False,True,6,True,False,False,720,146.634813820399,111.5471208881353,111.90891723057541,-0.179644883710313,0.9837315262594304,-0.3534446712740881,0.9354554315134164,77.1354317914719,0.0,0.0,0.0,0.0,0.0,1
2015-06-22,False,False,False,6,True,False,False,721,77.1354317914719,114.82349810727358,110.17946837553814,-0.1626965717643924,0.9866761502824084,-0.3210576541852726,0.9470596510722278,135.938737758693,0.0,0.0,0.0,0.0,0.0,1
2015-06-23,False,False,False,6,True,False,False,722,135.938737758693,113.88011115205371,111.68271295425556,-0.1457001152853506,0.9893288009584252,-0.2882906407095205,0.957542952811671,122.481453982781,0.0,0.0,0.0,0.0,0.0,1
2015-06-24,False,False,False,6,True,False,False,723,122.481453982781,120.07770558206333,111.52542040971528,-0.1286605437981047,0.9916886933254688,-0.2551824131233734,0.966892928939152,128.059192073461,0.0,0.0,0.0,0.0,0.0,1
2015-06-25,False,False,False,6,True,False,False,724,128.059192073461,124.43707106760657,112.44820431251956,-0.1115828995860015,0.9937551290534204,-0.2217721575564837,0.9750985130399604,178.518522583761,0.0,0.0,0.0,0.0,0.0,1
2015-06-26,False,False,False,6,True,False,False,725,178.518522583761,129.82199363466972,114.75702309218846,-0.0944722361987147,0.9955274966507024,-0.1880994176118006,0.9821499931752286,148.837350354137,0.0,0.0,0.0,0.0,0.0,1
2015-06-27,False,False,True,6,True,False,False,726,148.837350354137,133.9436431949577,115.34315555344901,-0.0773336169568209,0.9970052716452285,-0.1542040475626866,0.9880390233767514,169.797038127635,0.0,0.0,0.0,0.0,0.0,1
2015-06-28,False,False,True,6,True,False,False,727,169.797038127635,137.25253238170572,117.11106515430814,-0.0601721134534949,0.998188016739602,-0.1201261651823489,0.9927586335250794,77.928316055467,0.0,0.0,0.0,0.0,0.0,1
2015-06-29,False,False,False,6,False,False,False,728,77.928316055467,137.36580156227643,117.99154856331609,-0.0429928040537219,0.9990753819405211,-0.0859061042613324,0.9963032375991966,167.270204460311,0.0,0.0,0.0,0.0,0.0,1
2015-06-30,False,False,False,6,False,False,False,729,167.270204460311,141.84172537679328,119.2583460342443,-0.0258007723915416,0.999667104662347,-0.0515843668694092,0.9986686402879996,148.605225316688,0.0,0.0,0.0,0.0,0.0,1
2015-07-01,False,False,False,7,False,False,False,730,148.605225316688,145.57369271020858,121.13600003042166,-0.0086011058657144,0.999963009804806,-0.017201575418259,0.9998520419557736,120.186667934639,0.0,0.0,0.0,0.0,0.0,1
2015-07-02,False,False,False,7,False,False,False,731,120.186667934639,144.44904640466257,122.132901541018,0.0086011058657152,0.999963009804806,0.0172015754182606,0.9998520419557736,146.638389294812,0.0,0.0,0.0,0.0,0.0,1
2015-07-03,False,False,False,7,False,False,False,732,146.638389294812,139.89474164909842,121.73621405333922,0.0258007723915406,0.9996671046623472,0.0515843668694073,0.9986686402879998,144.951813259044,0.0,0.0,0.0,0.0,0.0,1
2015-07-04,False,False,True,7,False,False,False,733,144.951813259044,139.339664921228,123.66927679950136,0.0429928040537209,0.9990753819405211,0.0859061042613304,0.9963032375991968,147.076833346115,0.0,0.0,0.0,0.0,0.0,1
2015-07-05,False,False,True,7,False,False,False,734,147.076833346115,136.09392138101086,123.20713112463565,0.0601721134534957,0.9981880167396018,0.1201261651823505,0.9927586335250792,42.8195772957965,0.0,0.0,0.0,0.0,0.0,1
2015-07-06,False,False,False,7,False,False,False,735,42.8195772957965,131.0783872724865,121.84272706940071,0.0773336169568217,0.9970052716452285,0.1542040475626882,0.9880390233767512,152.361597385545,0.0,0.0,0.0,0.0,0.0,1
2015-07-07,False,False,False,7,False,False,False,736,152.361597385545,128.94858626180564,123.04778374355817,0.0944722361987119,0.9955274966507026,0.1880994176117952,0.9821499931752296,84.0059287460532,0.0,0.0,0.0,0.0,0.0,1
2015-07-08,False,False,False,7,False,False,False,737,84.0059287460532,119.72011532314353,122.34258069166643,0.1115828995860006,0.9937551290534206,0.2217721575564817,0.975098513039961,102.368510926785,0.0,0.0,0.0,0.0,0.0,1
2015-07-09,False,False,False,7,False,False,False,738,102.368510926785,117.17466432202153,122.08172034907182,0.1286605437981037,0.991688693325469,0.2551824131233715,0.9668929289391524,135.630723416396,0.0,0.0,0.0,0.0,0.0,1
2015-07-10,False,False,False,7,False,False,False,739,135.630723416396,115.60214062510497,123.9885515667022,0.1457001152853479,0.9893288009584256,0.2882906407095152,0.9575429528116728,124.786803993428,0.0,0.0,0.0,0.0,0.0,1
2015-07-11,False,False,True,7,False,False,False,740,124.786803993428,112.72142501573124,124.48331794948366,0.1626965717643897,0.986676150282409,0.3210576541852674,0.9470596510722296,130.113145531335,0.0,0.0,0.0,0.0,0.0,1
2015-07-12,False,False,True,7,False,False,False,741,130.113145531335,110.29804104219124,123.79790392326076,0.1796448837103137,0.9837315262594302,0.3534446712740896,0.9354554315134156,88.6540564733359,0.0,0.0,0.0,0.0,0.0,1
2015-07-13,False,False,False,7,False,False,False,742,88.6540564733359,116.84582378183973,125.02837768096904,0.1965400358449362,0.9804958002511134,0.3854133594543265,0.9227440286201424,139.54366165469,0.0,0.0,0.0,0.0,0.0,1
2015-07-14,False,False,False,7,False,False,False,743,139.54366165469,115.0146901060033,124.92127822416398,0.213377028620927,0.9769699297608416,0.4169258813287284,0.9089404873138082,130.501224284384,0.0,0.0,0.0,0.0,0.0,1
2015-07-15,False,False,False,7,False,False,False,744,130.501224284384,121.6568751829077,126.75709719958078,0.2301508797012426,0.9731549581504192,0.4479449394078897,0.8940611451454883,107.10110548093,0.0,0.0,0.0,0.0,0.0,1
2015-07-16,False,False,False,7,False,False,False,745,107.10110548093,122.33296011921412,127.0984354783762,0.2468566254334847,0.9690520143313216,0.4784338202547019,0.8781236129591845,137.546863233232,0.0,0.0,0.0,0.0,0.0,1
2015-07-17,False,False,False,7,False,False,False,746,137.546863233232,122.60669437876211,126.9813925719088,0.2634893223187181,0.9646623124306364,0.5083564379375117,0.8611467540480454,59.6756480447039,0.0,0.0,0.0,0.0,0.0,1
2015-07-18,False,False,True,7,False,False,False,747,59.6756480447039,113.30510067180153,124.82745845092963,0.2800440484743418,0.9599871514317784,0.5376773767406127,0.843150661828201,103.421875467186,0.0,0.0,0.0,0.0,0.0,1
2015-07-19,False,True,True,7,False,False,False,748,103.421875467186,109.49206209120882,123.28413922402918,0.2965159050905482,0.9550279147901034,0.566361933081453,0.824156636056666,72.7912616085759,0.0,0.0,0.0,0.0,0.0,1
2015-07-20,True,True,False,7,False,False,False,749,72.7912616085759,107.22594853910024,123.12899028892572,0.3129000178799544,0.9497860700235208,0.5943761565849826,0.8041871576214484,112.088314087437,0.0,0.0,0.0,0.0,0.0,1
2015-07-21,True,True,False,7,False,False,False,750,112.088314087437,103.30375602949269,122.27718944352372,0.3291915385199928,0.9442631682782296,0.6216868902665464,0.7832658619336802,110.3163345983,0.0,0.0,0.0,0.0,0.0,1
2015-07-22,True,True,False,7,False,False,False,751,110.3163345983,100.4202003600521,121.84272089407798,0.3453856460876004,0.9384608438697114,0.64826180977571,0.7614175109533017,142.22779347136,0.0,0.0,0.0,0.0,0.0,1
2015-07-23,True,True,False,7,False,False,False,752,142.22779347136,105.43829864439924,122.34874237257436,0.3614775484858117,0.9323808137991084,0.6740694616546156,0.7386679638813752,203.264125340781,0.0,0.0,0.0,0.0,0.0,1
2015-07-24,True,True,False,7,False,False,False,753,203.264125340781,114.82647894547767,123.2325138996108,0.3774624838618099,0.926024877245138,0.6990793005655548,0.7150441465537458,190.774205174228,0.0,0.0,0.0,0.0,0.0,1
