Date,Total Revenue,CloudCover,Temperature,WindSpeed,WeatherCode,KielerWeek,Holiday,Easter,Year,Weekday,Season,TempLevel,NextDayHoliday,Revenue prod 1,Revenue prod 2,Revenue prod 3,Revenue prod 4,Revenue prod 5,Revenue prod 6,IsSummer,IsWeekend,TempHigherThanYesterday,Month,Lag7_Total_Revenue,IsNewYearsEve,IsHalloween,year_sin1,year_cos1,year_sin2,year_cos2,year_sin3,year_cos3
2013-12-24,1196.1039805684811,7.0,11.4375,18.0,61.0,False,True,0.0,2013.0,Tuesday,Winter,high,True,220.330670230618,531.778119659333,131.060157748043,0.0,251.566250844717,61.36878208577,False,False,True,12,729.9862989893425,False,False,0.11371951458594969,-0.9935128947338007,-0.22596360824801906,0.974135744004672,0.3352760024840169,-0.9421199510456922
2013-12-27,1046.5050905217483,7.0,5.7625,15.0,63.0,False,True,0.0,2013.0,Friday,Winter,high,True,152.367434643543,433.889713549154,155.11961993256,0.0,270.571377693833,34.5569447026584,False,False,False,12,741.387061469087,False,False,0.062318379354325076,-0.998056320853012,-0.12439450483979998,0.9922328391893008,0.18598706431516085,-0.9825521929686118
2013-12-29,1325.6055115941328,7.0,5.7125,9.0,63.0,False,True,0.0,2013.0,Sunday,Winter,high,True,131.267289010755,510.015069971101,186.144873761997,175.489183127665,292.517266268393,30.1718294542218,False,True,False,12,777.3476925918459,False,False,0.02795029824021032,-0.999609314096404,-0.05587875690537313,0.9984375616565666,0.08376355348526826,-0.9964856582548093
2013-12-30,1304.5518123662262,4.0,4.75,11.0,10.0,False,True,0.0,2013.0,Monday,Winter,medium,True,126.58984459848,494.782420691912,187.939016759106,0.0,454.376684162368,40.86384615436,False,False,False,12,803.3698722612262,False,False,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748,0.0322489522893041,-0.9994798672690922
2013-12-31,2615.411465998202,4.0,5.0375,7.0,,False,True,0.0,2013.0,Tuesday,Winter,medium,True,211.390838466052,586.131309693688,192.198716551642,0.0,1625.69060128682,0.0,False,False,True,12,952.706372374962,True,False,-0.00645086419810515,-0.9999791929590823,0.012901459949419653,0.9999167727021953,-0.01935151881832447,-0.9998127418269003
2014-01-02,1109.768357865197,7.0,6.25,9.0,63.0,False,True,0.0,2014.0,Thursday,Winter,high,True,153.166492227541,449.418219323415,142.307970667817,71.7295837755931,257.525894400416,35.620197470415,False,False,True,1,1100.0715602336995,False,False,-0.04084439154329611,-0.9991655196610109,0.08162061540319052,0.9966634713589159,-0.12226061766546593,-0.9924980309139453
2014-01-03,954.1766594477392,7.0,6.8375,10.0,63.0,False,True,0.0,2014.0,Friday,Winter,high,True,109.484763536521,405.814478197605,99.6058148024772,111.358444084666,227.91315882647,0.0,False,False,True,1,1135.3498051849904,False,False,-0.05802556932878035,-0.9983150972033183,0.11585560376947847,0.9932660666081418,-0.17329522734857217,-0.9848699224660111
2014-01-04,1067.970002269235,5.0,6.9375,11.0,,False,True,0.0,2014.0,Saturday,Winter,high,True,116.250540066432,408.762961257816,176.104155461342,104.673188597976,262.179156885669,0.0,False,True,True,1,1196.1039805684811,False,False,-0.07518957641475855,-0.9971692572470178,0.14995346813244534,0.9886930551971383,-0.22386840046373077,-0.9746193817454127
2014-01-05,1144.0151004741842,7.0,6.1875,11.0,63.0,False,True,0.0,2014.0,Sunday,Winter,high,True,67.7899909491401,529.982266493949,178.657856307418,124.764364378822,242.820622344855,0.0,False,True,False,1,1046.5050905217483,False,False,-0.09233133369539122,-0.9957283388645872,0.18387385105132759,0.9829498496360606,-0.2738454748405547,-0.9617737030660337
2014-01-06,895.3691186296448,7.0,7.9125,11.0,65.0,False,True,0.0,2014.0,Monday,Winter,high,False,146.911067784297,299.874480982131,96.4413422236739,104.294206603332,247.848021036211,0.0,False,False,True,1,1325.6055115941328,False,False,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961,-0.3230933755523461,-0.9463670908660078
2014-01-07,847.8436767971933,7.0,10.4375,13.0,,False,False,0.0,2014.0,Tuesday,Winter,high,False,147.5457609484,296.549615645128,112.998810300322,79.4168862163993,211.332603686944,0.0,False,False,True,1,1304.5518123662262,False,False,-0.12652781683868314,-0.9919630595773397,0.2510218406258827,0.9679814231320734,-0.37148096925728835,-0.9284405686308982
2014-01-08,777.4072171279016,7.0,8.6375,15.0,63.0,False,False,0.0,2014.0,Wednesday,Winter,high,False,99.9068767897401,258.406939246541,110.955888544422,82.3370153760945,225.800497171104,0.0,False,False,False,1,2615.411465998202,False,False,-0.1435724234118113,-0.9896398128792412,0.2841699724797683,0.9587739184713191,-0.4188794133697427,-0.9080418696596652
2014-01-09,781.6807188819216,7.0,9.6125,16.0,61.0,False,False,0.0,2014.0,Thursday,Winter,high,False,113.541525918277,260.439674899334,83.9980788562239,80.2711861838417,243.430253024245,0.0,False,False,True,1,1109.768357865197,False,False,-0.16057454459499376,-0.9870237158387383,0.31698176735052785,0.9484316312562208,-0.46516249913190355,-0.8852253099642835
2014-01-10,782.8674244551742,7.0,6.6375,17.0,61.0,False,False,0.0,2014.0,Friday,Winter,high,False,119.05554059635,286.482721735479,95.5815560630447,63.2504812118984,218.497124848402,0.0,False,False,False,1,954.1766594477392,False,False,-0.17752914918703497,-0.984115542601034,0.34941838995939767,0.936966802377855,-0.5102069876723092,-0.8600516436414433
2014-01-11,959.8012135015724,7.0,5.5875,18.0,63.0,False,False,0.0,2014.0,Saturday,Winter,high,False,127.95986526115,384.22983618022,135.297629284998,57.1201137737824,255.193769001422,0.0,False,True,False,1,1067.970002269235,False,False,-0.19443122004766195,-0.9809161537413774,0.3814414490727919,0.9243930013415553,-0.5538929381563792,-0.8325879011014353
2014-01-12,1340.7548880041472,2.0,5.525,16.0,21.0,False,False,0.0,2014.0,Sunday,Winter,high,False,83.4017498521773,582.354079603658,219.451253434072,187.466582265489,268.081222848751,0.0,False,True,False,1,1144.0151004741842,False,False,-0.2112757555821793,-0.9774264960104055,0.4130130429412807,0.9107251102063585,-0.5961040271552034,-0.8029072105849769
2014-01-13,741.4495026597153,8.0,3.1375,10.0,69.0,False,False,0.0,2014.0,Monday,Winter,medium,False,103.994034974792,251.321752602056,91.9494027091745,49.8996215621949,244.284690811498,0.0,False,False,False,1,895.3691186296448,False,False,-0.2280577712215198,-0.9736476020539838,0.4440958041592176,0.8959793059709459,-0.6367278583821979,-0.7710886034432227
2014-01-14,936.5213857499343,6.0,4.225,6.0,28.0,False,False,0.0,2014.0,Tuesday,Winter,medium,False,166.347532764571,305.619039555862,122.777586804221,83.7591557253582,258.018070899922,0.0,False,False,True,1,847.8436767971933,False,False,-0.24477230089725957,-0.9695805901076308,0.47465294389193496,0.8801730414269229,-0.6756562619728733,-0.7372168036994572
2014-01-15,830.7377230019596,7.0,3.228571,7.0,28.0,False,False,0.0,2014.0,Wednesday,Winter,medium,False,139.042567223334,266.688234496087,87.3664607700347,78.6490722353439,258.99138827716,0.0,False,False,False,1,777.4072171279016,False,False,-0.2614143985111562,-0.965226663665613,0.5046482954181526,0.8633250245021008,-0.7127855825108473,-0.7013820024527804
2014-01-16,770.0172241686898,8.0,2.7375,9.0,63.0,False,False,0.0,2014.0,Thursday,Winter,medium,False,117.779119691395,280.275781868982,96.8634711145641,57.5214212168637,217.577430276885,0.0,False,False,False,1,781.6807188819216,False,False,-0.2779791393987801,-0.9605871111248129,0.5340463569360717,0.8454551961182272,-0.7480169550331223,-0.6636796177245283
2014-01-17,747.6715306350366,7.0,6.7375,4.0,61.0,False,False,0.0,2014.0,Friday,Winter,high,False,94.7938386484339,257.771904141454,104.953877469258,61.4660377155236,228.685872660367,0.0,False,False,True,1,782.8674244551742,False,False,-0.2944616217868012,-0.9556633054034704,0.5628123335824821,0.8265847065893737,-0.7812565682797488,-0.6242100403868479
2014-01-18,944.1617442557983,7.0,5.8875,8.0,61.0,False,False,0.0,2014.0,Saturday,Winter,high,False,102.633649837911,357.4107536578,120.949485978232,66.7096858590463,296.458168922809,0.0,False,True,False,1,959.8012135015724,False,False,-0.3108569682435036,-0.9504567035349151,0.5909121786151564,0.8067358905889147,-0.81241591448689,-0.5830783668499718
2014-01-19,1220.7024878319878,7.0,2.8625,19.0,10.0,False,False,0.0,2014.0,Sunday,Winter,medium,False,53.0014671833047,519.732257703175,201.951819155127,161.394205203827,284.622738586554,0.0,False,True,False,1,1340.7548880041472,False,False,-0.3271603271220951,-0.9449688462364056,0.6183126337097825,0.7859322407147274,-0.8414120250581577,-0.5403941192199728
2014-01-20,759.801997745881,8.0,0.3875,13.0,61.0,False,False,0.0,2014.0,Monday,Winter,medium,False,99.6819363621683,273.490861004483,113.234752934943,66.1656875195136,207.228759924773,0.0,False,False,False,1,741.4495026597153,False,False,-0.34336687399638804,-0.939201357453208,0.6449812683237445,0.7641983796838971,-0.8681676914867166,-0.4962709536721097
2014-01-21,763.6102926834246,7.0,-0.65,7.0,77.0,False,False,0.0,2014.0,Tuesday,Winter,medium,False,116.784600007305,259.272175875601,77.5553536704606,98.212098799943,211.786064330115,0.0,False,False,False,1,936.5213857499343,False,False,-0.3594718130884232,-0.9331559438780432,0.6708865180801582,0.7415600311898435,-0.8926116709398649,-0.4508263578163351
2014-01-22,753.2215259926763,8.0,-3.1125,14.0,22.0,False,False,0.0,2014.0,Wednesday,Winter,low,False,102.344424741026,241.123430544226,92.2641863752576,82.1429701099207,235.346514222246,0.0,False,False,False,1,830.7377230019596,False,False,-0.3754703786876202,-0.9268343944460494,0.6959977221267386,0.7180439894563502,-0.9146788759587107,-0.4041813378607547
2014-01-23,782.8592752846621,8.0,-3.1875,11.0,22.0,False,False,0.0,2014.0,Thursday,Winter,low,False,105.740276056438,263.978251498374,81.1028349597974,66.0486669031107,265.989245866942,0.0,False,False,False,1,770.0172241686898,False,False,-0.3913578365610259,-0.9202385798054075,0.7202851594252706,0.6936780875245466,-0.9343105477678196,-0.3564600964060307
2014-01-24,838.307380749211,2.0,-5.1625,13.0,10.0,False,False,0.0,2014.0,Friday,Winter,low,False,143.164448746188,261.219962431997,107.52760671402,72.3865767161981,254.008786140808,0.0,False,False,False,1,747.6715306350366,False,False,-0.4071294853542516,-0.9133704517637858,0.7437200839287408,0.6684911643103645,-0.9514544127333381,-0.307789701728727
2014-01-25,1008.6817290177335,5.0,-7.0375,8.0,,False,False,0.0,2014.0,Saturday,Winter,low,False,129.09233380561,351.252465656399,126.527150265602,84.5110962290284,317.298683061094,0.0,False,True,False,1,944.1617442557983,False,False,-0.4227806579826773,-0.9062320427107697,0.7662747586044899,0.6425130304714689,-0.9660648215530205,-0.25829974943412287
2014-01-26,1266.7093130913943,1.0,-8.475,10.0,10.0,False,False,0.0,2014.0,Sunday,Winter,low,False,65.4883238458282,483.659434750003,180.142333235844,201.191517525166,336.227703734553,0.0,False,True,False,1,1220.7024878319878,False,False,-0.4383067230125192,-0.898825465016444,0.7879224882631226,0.6157744331240536,-0.9781028708075101,-0.20812201737948605
2014-01-27,771.1300095229415,5.0,0.7,9.0,69.0,False,False,0.0,2014.0,Monday,Winter,medium,False,177.797639286942,228.4378109063,75.4459859682384,66.2599633585981,223.188610002863,0.0,False,False,True,1,759.801997745881,False,False,-0.45370308603134424,-0.8911529104063088,0.8086376511543126,0.5883070194512693,-0.9875365065492301,-0.15739011478661072
2014-01-28,746.7602622622551,7.0,-0.2625,10.0,10.0,False,False,0.0,2014.0,Tuesday,Winter,medium,False,63.9844736113181,297.344059006804,75.4229619299912,74.0575405609287,235.951227153213,0.0,False,False,False,1,763.6102926834246,False,False,-0.46896519100763184,-0.8832166493127127,0.8283957292921138,0.5601432992463508,-0.9943406096530518,-0.10623912647794741
2014-01-29,667.3154208773776,7.0,-5.05,13.0,77.0,False,False,0.0,2014.0,Wednesday,Winter,low,False,75.1156293987916,230.305934307389,68.1785483682205,76.2200829273755,217.495225875601,0.0,False,False,False,1,753.2215259926763,False,False,-0.48408852163897587,-0.8750190302029955,0.847173337473877,0.5313166064347815,-0.9984970627014779,-0.054805253183622435
2014-01-30,825.8107980059964,7.0,-4.4875,8.0,77.0,False,False,0.0,2014.0,Thursday,Winter,low,False,140.794194214435,268.187299324192,79.5836968191726,72.9890223085887,264.256585339608,0.0,False,False,True,1,782.8592752846621,False,False,-0.4990686026885319,-0.8665624788845385,0.8649482509584342,0.5018610596210326,-0.9999947982262414,-0.003225448877108172
2014-01-31,854.155243834605,8.0,-3.6875,7.0,10.0,False,False,0.0,2014.0,Friday,Winter,low,False,133.303478983532,286.654898966864,100.011817875289,64.6906831302521,269.494364878668,0.0,False,False,True,1,838.307380749211,False,False,-0.5139010013093103,-0.8578494977869301,0.8816994317707848,0.4718115217065765,-0.9988298281778684,0.04836294389478229
2014-02-01,975.637960343788,7.0,3.225,10.0,63.0,False,False,0.0,2014.0,Saturday,Winter,medium,False,101.932146850505,363.477743653721,114.429951891346,105.676725668115,290.121392280101,0.0,False,True,True,2,1008.6817290177335,False,False,-0.5285813283559292,-0.8488826652214553,0.8974070536021568,0.44120355862696276,-0.9950052545447352,0.09982255971656227
2014-02-02,1509.8415657624632,0.0,5.4875,8.0,,False,False,0.0,2014.0,Sunday,Winter,medium,False,76.7574943519772,556.341089710331,227.15592477005,237.893596916681,411.693460013424,0.0,False,True,True,2,1266.7093130913943,False,False,-0.5431052396834317,-0.8396646346181327,0.912052525275964,0.41007339725680436,-0.9885312610933433,0.15101637606963153
2014-02-03,1016.9616428978118,1.0,3.475,8.0,10.0,False,False,0.0,2014.0,Monday,Winter,medium,False,154.323103655617,348.771730579887,90.3029340308988,152.956273429037,270.607601202372,0.0,False,False,False,2,771.1300095229415,False,False,-0.5574684374327892,-0.8301981337405212,0.9256185127518922,0.3784578825324888,-0.9794250862518065,0.201808078184798
2014-02-04,859.734163151601,5.0,3.925,6.0,10.0,False,False,0.0,2014.0,Tuesday,Winter,medium,False,130.284962020954,260.453691923776,101.092269728102,112.894063883488,255.009175595281,0.0,False,False,True,2,746.7602622622551,False,False,-0.5716666713027052,-0.8204859638785327,0.9380889596420647,0.3463944338433696,-0.9677109772087535,0.25206242201026163
2014-02-05,942.007951768995,4.0,3.675,8.0,10.0,False,False,0.0,2014.0,Wednesday,Winter,medium,False,128.512982776585,303.821114890027,100.257337241581,135.061148458054,274.355368402748,0.0,False,False,False,2,667.3154208773776,False,False,-0.5856957398073508,-0.8105309990194823,0.9494491062150135,0.31392100074304014,-0.953420125349868,0.3016455943285796
2014-02-06,865.1264800892702,7.0,7.875,11.0,20.0,False,False,0.0,2014.0,Thursday,Winter,high,False,93.2145715747619,281.271370841592,91.6727617273963,140.050350415932,258.917425529588,0.0,False,False,True,2,825.8107980059964,False,False,-0.5995514915196489,-0.8003361849976323,0.9596855068649522,0.2810760180331286,-0.936590583203982,0.3504255690637097
2014-02-07,809.3276702842346,7.0,8.475,15.0,63.0,False,False,0.0,2014.0,Friday,Winter,high,False,99.7607356052368,277.116052767499,76.9602993993158,118.729800726482,236.760781785701,0.0,False,False,True,2,854.155243834605,False,False,-0.6132298262997502,-0.7899045386224707,0.968786046025684,0.24789836027275647,-0.9172671631198612,0.39827245882943246
2014-02-08,1173.552493724504,7.0,6.2875,12.0,61.0,False,False,0.0,2014.0,Saturday,Winter,high,False,120.862739831777,444.88120408508,149.955802485993,152.794657636639,305.058089685015,0.0,False,True,False,2,975.637960343788,False,False,-0.6267266965083301,-0.7792391467859886,0.9767399525103048,0.21442729576751102,-0.895501317943504,0.44505886078298396
2014-02-09,1516.4584454543453,5.0,6.7125,15.0,63.0,False,False,0.0,2014.0,Sunday,Winter,high,False,57.0074894928223,569.839111992589,160.76179807863,365.729264338809,363.120781551495,0.0,False,True,True,2,1509.8415657624632,False,False,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.18070244009239297,-0.8713510040136405,0.49066019586310516
2014-02-10,902.6904266306271,2.0,6.6375,9.0,,False,False,0.0,2014.0,Monday,Winter,high,False,154.183743327497,289.527230880774,109.588423918544,99.6175131980021,249.77351530581,0.0,False,False,False,2,1016.9616428978118,False,False,-0.65316012232693,-0.7572198192083127,0.9891715794849547,0.14676370920373963,-0.8448805268402667,0.5349550405091192
2014-02-11,873.2750269820312,7.0,4.925,12.0,61.0,False,False,0.0,2014.0,Tuesday,Winter,medium,False,93.60500318626259,316.588828519672,73.9886604663427,152.370461421554,236.7220733882,0.0,False,False,False,2,859.734163151601,False,False,-0.666088855860977,-0.7458723993404063,0.993634586189866,0.11265127219562909,-0.8161603698771164,0.5778254499778013
2014-02-12,878.9593947816298,4.0,6.1,13.0,10.0,False,False,0.0,2014.0,Wednesday,Winter,high,False,165.738384661521,304.004411606266,66.7127828373738,77.6867709724671,264.817044704002,0.0,False,False,True,2,942.007951768995,False,False,-0.6788204829862355,-0.734304263829602,0.9969215500633253,0.07840550375666766,-0.7852670068439961,0.6191572723971441
2014-02-13,978.778082866471,5.0,7.45,13.0,,False,False,0.0,2014.0,Thursday,Winter,high,False,112.481302733138,299.888751175176,93.0362856795219,185.345507160016,288.026236118619,0.0,False,False,True,2,865.1264800892702,False,False,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.044066936383449135,-0.7522826980987245,0.6588404527207655
2014-02-14,1031.6013056731867,5.0,5.2125,9.0,10.0,False,False,0.0,2014.0,Friday,Winter,medium,False,127.922310495651,313.418025928576,94.3020113828986,174.557054369197,321.401903496864,0.0,False,False,False,2,809.3276702842346,False,False,-0.7036774074790128,-0.7105196029692745,0.999953184360873,0.009676212407230897,-0.717295271600886,0.6967693257736101
2014-02-15,1288.433705630126,5.0,11.5,15.0,,False,False,0.0,2014.0,Saturday,Winter,high,False,169.517528839106,474.035638350371,130.363632393015,198.394939954409,316.121966093225,0.0,False,True,True,2,1173.552493724504,False,False,-0.7157953492826642,-0.6983101158835584,0.9996942666129788,-0.024725964109382385,-0.6803978890506109,0.7328428976086707
2014-02-16,1569.4396743696482,7.0,6.0625,17.0,63.0,False,False,0.0,2014.0,Sunday,Winter,high,False,66.1488570531461,642.255713146016,177.142498376336,286.001635626433,397.890970167717,0.0,False,True,False,2,1516.4584454543453,False,False,-0.7277014757264236,-0.6858939875998223,0.9982521339365441,-0.0590988755488295,-0.641688797825113,0.7669651144255266
2014-02-17,958.049885632887,0.0,6.6875,9.0,,False,False,0.0,2014.0,Monday,Winter,high,False,139.563931976797,329.690366180098,102.644597942537,126.598201633374,259.552787900081,0.0,False,False,True,2,902.6904266306271,False,False,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.09340183893100905,-0.6012710693734842,0.7990451183346701
2014-02-18,878.808137373197,7.0,7.8,8.0,10.0,False,False,0.0,2014.0,Tuesday,Winter,high,False,101.128808084497,275.501866816375,100.927275343868,115.553470501728,285.696716626729,0.0,False,False,True,2,873.2750269820312,False,False,-0.7508642533989489,-0.6604565640279754,0.9918264497026016,-0.12759425406472188,-0.5592523247663436,0.828997489286572
2014-02-19,858.0510266162246,7.0,6.325,8.0,61.0,False,False,0.0,2014.0,Wednesday,Winter,high,False,139.712963296062,317.300543446827,70.6249007434564,85.6674251344062,244.745193995473,0.0,False,False,False,2,878.9593947816298,False,False,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,-0.16163565160110782,-0.5157444481311303,0.8567424725213031
2014-02-20,960.3537065468499,6.0,9.1,11.0,10.0,False,False,0.0,2014.0,Thursday,Winter,high,False,115.493305434483,332.24034886181,122.10498999886,135.821239683404,254.693822568293,0.0,False,False,True,2,978.778082866471,False,False,-0.7731383255706026,-0.6342374393978054,0.9807065438204117,-0.1954857409322303,-0.4708632887360563,0.8822061909330864
2014-02-21,1070.9307865187961,7.0,7.5125,11.0,61.0,False,False,0.0,2014.0,Friday,Winter,high,False,195.749507104036,304.683845985775,108.854131975822,128.229656396637,333.413645056526,0.0,False,False,False,2,1031.6013056731867,False,False,-0.7839338166829201,-0.620844401650647,0.973401842704431,-0.22910445787810024,-0.4247283525160176,0.9053208417842977
2014-02-22,1197.528262769981,7.0,5.925,11.0,21.0,False,False,0.0,2014.0,Saturday,Winter,high,False,138.333592943018,501.288627565406,138.609213789689,135.439401637301,283.857426834567,0.0,False,True,False,2,1288.433705630126,False,False,-0.7944973291665992,-0.6072676460566135,0.9649450457625344,-0.2624520121057191,-0.3774624838618108,0.9260248772451376
2014-02-23,1809.3455146386827,1.0,8.625,12.0,,False,False,0.0,2014.0,Sunday,Winter,high,False,79.4422222430818,711.608645093162,193.554471815095,430.500089196343,394.240086291001,0.0,False,True,True,2,1569.4396743696482,False,False,-0.8048257371083452,-0.593511190196115,0.9553461622632788,-0.29548893422398215,-0.3291915385199954,0.9442631682782286
2014-02-24,856.1532814509101,1.0,9.4125,11.0,,False,False,0.0,2014.0,Monday,Winter,high,False,152.556733984074,278.245512066627,108.430124488258,57.8485386075181,259.072372304433,0.0,False,False,True,2,958.049885632887,False,False,-0.8149159841660791,-0.5795791048257612,0.9446165532223606,-0.3281761224987386,-0.2800440484743445,0.9599871514317777
2014-02-25,825.7675854817389,1.0,10.475,7.0,,False,False,0.0,2014.0,Tuesday,Winter,high,False,115.741936459404,261.518665118435,108.939498064625,84.348923725007,255.218562114268,0.0,False,False,True,2,878.808137373197,False,False,-0.8247650844733614,-0.5654755126737576,0.9327689179559782,-0.3604748891327019,-0.23015087970124354,0.973154958150419
2014-02-26,870.6899982675251,5.0,10.1875,8.0,,False,False,0.0,2014.0,Wednesday,Winter,high,False,95.0173566075507,311.376704215006,128.531264986325,89.3583951531774,246.406277305466,0.0,False,False,False,2,858.0510266162246,False,False,-0.8343701235229537,-0.5512045872199277,0.9198172790502196,-0.3923470060554182,-0.179644883710313,0.9837315262594303
2014-02-27,916.2552833928478,1.0,8.8875,7.0,10.0,False,False,0.0,2014.0,Thursday,Winter,high,False,142.599019478366,300.168385368184,124.046174688955,90.8121601379897,258.629543719353,0.0,False,False,False,2,960.3537065468499,False,False,-0.8437282590292712,-0.5367705514607103,0.9057769657642539,-0.42375475016912983,-0.1286605437981047,0.9916886933254689
2014-02-28,899.268724082196,7.0,6.1875,6.0,61.0,False,False,0.0,2014.0,Friday,Winter,high,False,121.868073185287,304.253089953571,126.336309548451,69.1088225459759,277.702428848911,0.0,False,False,False,2,1070.9307865187961,False,False,-0.8528367217694595,-0.522177676659508,0.8906645958869751,-0.4546609479969567,-0.07733361695682096,0.9970052716452285
2014-03-01,1268.6885449098131,2.0,5.075,9.0,10.0,False,False,0.0,2014.0,Saturday,Spring,low,False,140.96854447309,463.931706683171,198.690224507104,109.019649999515,356.078419246933,0.0,False,True,False,3,1197.528262769981,False,False,-0.8616928164028521,-0.5074302810827518,0.8744980560685747,-0.48502901968055895,-0.02580077239154163,0.999667104662347
2014-03-02,1337.7904860961848,6.0,6.5625,9.0,10.0,False,False,0.0,2014.0,Sunday,Spring,medium,False,78.304687930775,613.772072740439,216.454079253849,107.77449609988,321.485150071242,0.0,False,True,True,3,1809.3455146386827,False,False,-0.8702939222685674,-0.49253272872205434,0.8572964806503138,-0.5148230222752145,0.02580077239154065,0.9996671046623471
2014-03-03,988.2635790463731,0.0,9.1875,10.0,5.0,False,False,0.0,2014.0,Monday,Spring,medium,False,123.816845981151,340.843721805049,135.701798900913,95.1732754360082,292.727936923252,0.0,False,False,True,3,856.1532814509101,False,False,-0.8786374941610001,-0.4774894280028391,0.8390802290175676,-0.5440076922910431,0.07733361695682177,0.9970052716452283
2014-03-04,871.3438158130646,7.0,6.6875,7.0,10.0,False,False,0.0,2014.0,Tuesday,Spring,medium,False,110.664379295042,322.507407389951,121.592712107845,66.7496305599525,249.829686460274,0.0,False,False,False,3,825.7675854817389,False,False,-0.886721063082993,-0.46230483047981086,0.8198708615029215,-0.5725484874300667,0.12866054379810374,0.991688693325469
2014-03-05,852.917075026495,7.0,4.6875,7.0,28.0,False,False,0.0,2014.0,Wednesday,Spring,low,False,104.010771805795,272.380162040079,118.308239334894,105.773446388565,252.444455457162,0.0,False,False,False,3,870.6899982675251,False,False,-0.8945422369764496,-0.4469834295196741,0.7996911138678691,-0.600411627469661,0.17964488371031379,0.9837315262594302
2014-03-06,871.9140449465931,3.0,8.925,9.0,10.0,False,False,0.0,2014.0,Thursday,Spring,medium,False,119.64957040592,296.782446572738,110.011978248391,93.897140786047,251.572908933497,0.0,False,False,True,3,916.2552833928478,False,False,-0.9020987014301837,-0.43152975897147144,0.7785648703932891,-0.6275641342440474,0.2301508797012426,0.9731549581504192
2014-03-07,827.4461834290363,6.0,11.275,10.0,5.0,False,False,0.0,2014.0,Friday,Spring,medium,False,115.297355656246,293.295574945633,120.373696996274,87.1135437231353,211.366012107748,0.0,False,False,True,3,899.268724082196,False,False,-0.9093882203647925,-0.4159483918249421,0.756517135610563,-0.6539738706764888,0.28004404847434183,0.9599871514317785
2014-03-08,1173.379178112737,0.0,9.9375,6.0,,False,False,0.0,2014.0,Saturday,Spring,medium,False,116.679903321343,478.500223651153,188.514875432772,123.725264018424,265.958911689045,0.0,False,True,False,3,1268.6885449098131,False,False,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788,0.3291915385199928,0.9442631682782295
2014-03-09,1446.847960507953,0.0,16.4,9.0,,False,False,0.0,2014.0,Sunday,Spring,high,False,92.618539664325,620.71339369779,200.515094351829,178.017374804103,354.983557989906,0.0,False,True,True,3,1337.7904860961848,False,False,-0.9231578729647039,-0.38442104726885545,0.709762632639161,-0.7044409168334328,0.3774624838618099,0.926024877245138
2014-03-10,852.0610901777795,0.0,15.8,9.0,,False,False,0.0,2014.0,Monday,Spring,medium,False,150.516891177572,317.378702108067,112.794099599255,77.0050691066935,194.366328186192,0.0,False,False,False,3,988.2635790463731,False,False,-0.9296339319682695,-0.3684843993077793,0.6851112019949135,-0.72843849493357,0.4247283525160183,0.9053208417842974
2014-03-11,887.9159219295015,0.0,7.85,9.0,,False,False,0.0,2014.0,Tuesday,Spring,medium,False,151.221168841794,264.37746726286,118.436643402473,96.0114193579654,257.869223064409,0.0,False,False,False,3,871.3438158130646,False,False,-0.9358348973349941,-0.35243871088460327,0.6596488896351408,-0.7515739101399981,0.47086328873605704,0.882206190933086
2014-03-12,842.3930250625217,0.0,10.2125,8.0,0.0,False,False,0.0,2014.0,Wednesday,Spring,medium,False,91.0474158512995,275.552175296613,116.929079432661,87.5819491860972,271.282405295851,0.0,False,False,True,3,852.917075026495,False,False,-0.9417589340994617,-0.33628873017668287,0.6334058321617086,-0.7738197799123084,0.515744448131128,0.8567424725213045
2014-03-13,895.1589952708027,0.0,13.375,10.0,,False,False,0.0,2014.0,Thursday,Spring,medium,False,141.400369720196,322.865434589691,112.905736442376,86.3042676126607,231.683186905879,0.0,False,False,True,3,871.9140449465931,False,False,-0.9474042892438845,-0.32003923622313857,0.6064130902482765,-0.7951497745554202,0.5592523247663413,0.8289974892865736
2014-03-14,891.026300266016,1.0,9.6125,10.0,,False,False,0.0,2014.0,Friday,Spring,medium,False,123.912083680615,309.267472114849,124.458118600583,83.095661478459,250.29296439151,0.0,False,False,False,3,827.4461834290363,False,False,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991,0.601271069373482,0.7990451183346716
2014-03-15,1139.863691175324,4.0,9.0375,27.0,,False,False,0.0,2014.0,Saturday,Spring,medium,False,137.683942432828,426.528946577857,193.490537174953,101.236649263482,280.923615726204,0.0,False,True,False,3,1173.379178112737,False,False,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,-0.8349622695966589,0.6416887978251137,0.7669651144255262
