Date,Holiday,NextDayHoliday,IsWeekend,Month,KielerWeek,IsNewYearsEve,IsHalloween,t,lag_1,Lag7_Total_Revenue,roll7_mean,roll28_mean,year_sin1,year_cos1,year_sin2,year_cos2,Total Revenue
2014-07-14,True,True,False,7,False,False,False,370,1605.0317745952154,1150.840001500877,1317.4483427469079,1302.045350095346,0.21757660514828173,0.9760432474496961,0.4247283525160183,0.9053208417842974,1308.8336244652842
2014-07-15,True,True,False,7,False,False,False,371,1308.8336244652842,1143.5158476986933,1340.0188603132517,1308.9597131090552,0.2343338944718038,0.9721561736170159,0.4556182843969648,0.890175251803355,1341.6047725635417
2014-07-16,True,True,False,7,False,False,False,372,1341.6047725635417,1230.2478990568025,1368.3172781510873,1320.3646735252146,0.2510218406258827,0.9679814231320734,0.4859689570525489,0.8739760710575879,1409.7733220509356
2014-07-17,True,True,False,7,False,False,False,373,1409.7733220509356,1228.7667656631832,1393.9637671502492,1329.5414014042235,0.26763550537876646,0.9635202313707026,0.515744448131128,0.8567424725213045,1376.7814551048334
2014-07-18,True,True,False,7,False,False,False,374,1376.7814551048334,1350.6141141665073,1415.1087227847706,1337.5903969941555,0.2841699724797683,0.9587739184713191,0.5449095160526287,0.8384948534816955,1397.0477599034546
2014-07-19,True,True,True,7,False,False,False,375,1397.0477599034546,1513.1219965470762,1421.7421007471914,1338.5491546663577,0.3006203491140572,0.9537438889442712,0.5734296417196509,0.8192548113970847,1638.5989548535576
2014-07-20,True,True,True,7,False,False,False,376,1638.5989548535576,1605.0317745952154,1439.6673805052603,1340.8589330151158,0.31698176735052785,0.9484316312562208,0.601271069373482,0.7990451183346716,1711.6499796680869
2014-07-21,True,True,False,7,False,False,False,377,1711.6499796680869,1308.8336244652842,1454.8985526585275,1346.4053002920543,0.333249385582294,0.9428387173896835,0.6284008465466204,0.7778896940180471,1429.6399957441797
2014-07-22,True,True,False,7,False,False,False,378,1429.6399957441797,1341.6047725635417,1472.15660569837,1352.6661874470415,0.34941838995939767,0.936966802377855,0.6547868630645504,0.7558135775163646,1360.5364880417096
2014-07-23,True,True,False,7,False,False,False,379,1360.5364880417096,1409.7733220509356,1474.8611364809653,1358.5584909678691,0.3654839958133118,0.9308176238148561,0.6803978890506115,0.7328428976086702,1382.6187887190936
2014-07-24,True,True,False,7,False,False,False,380,1382.6187887190936,1376.7814551048334,1470.9819174335591,1363.5734376011767,0.3814414490727919,0.9243930013415553,0.7052036118889403,0.7090048418584973,1375.8750143415946
2014-07-25,True,True,False,7,False,False,False,381,1375.8750143415946,1397.0477599034546,1470.8524258959537,1362.0080516500445,0.3972860276706894,0.9176948361071039,0.7291746721017913,0.6843276244352885,1370.8533188791102
2014-07-26,True,True,True,7,False,False,False,382,1370.8533188791102,1638.5989548535576,1467.110362892476,1360.5034429248592,0.4130130429412807,0.9107251102063585,0.7522826980987227,0.6588404527207676,1555.0670671300898
2014-07-27,True,True,True,7,False,False,False,383,1555.0670671300898,1711.6499796680869,1455.1772360748378,1341.176926184377,0.42861784100772643,0.9034858860933442,0.7745003397565637,0.6325734927397506,1699.4774534151688
2014-07-28,True,True,False,7,False,False,False,384,1699.4774534151688,1429.6399957441797,1453.4383037529926,1344.1990658944437,0.4440958041592176,0.8959793059709459,0.7958013007903698,0.6055578334563557,1454.0463714966804
2014-07-29,True,True,False,7,False,False,False,385,1454.0463714966804,1360.5364880417096,1456.9249288604926,1353.9312091311783,0.459442352217446,0.8882075911569887,0.8161603698771169,0.5778254499778006,1459.7219779033048
2014-07-30,True,True,False,7,False,False,False,386,1459.7219779033048,1382.6187887190936,1471.094284555006,1369.3816798578935,0.47465294389193496,0.8801730414269229,0.8355534504952139,0.5494091657094393,1397.7425409000189
2014-07-31,True,True,False,7,False,False,False,387,1397.7425409000189,1375.8750143415946,1473.2548205808525,1379.643249298357,0.48972307812389554,0.8718780343332758,0.8539575894446066,0.5203426135057138,1426.596515873001
2014-08-01,True,True,False,8,False,False,False,388,1426.596515873001,1370.8533188791102,1480.5007493710534,1390.8728799743385,0.5046482954181526,0.8633250245021008,0.87135100401364,0.490660195863106,1474.9870878804409
2014-08-02,True,True,True,8,False,False,False,389,1474.9870878804409,1555.0670671300898,1495.3770020855295,1407.205350216672,0.5194241791627843,0.854516542906612,0.8877131077605742,0.4603970442021356,1791.5209508067114
2014-08-03,True,True,True,8,False,False,False,390,1791.5209508067114,1699.4774534151688,1529.1561283250467,1424.1260614357923,0.5340463569360717,0.8454551961182272,0.9030245348792224,0.4295889772866198,1581.044225548771
2014-08-04,True,True,False,8,False,False,False,391,1581.044225548771,1454.0463714966804,1512.237095772704,1434.5055737327832,0.5485105018003605,0.8361436655352456,0.9172671631198608,0.39827245882943335,1582.7392690324682
2014-08-05,True,True,False,8,False,False,False,392,1582.7392690324682,1459.7219779033048,1530.6217954206738,1449.930547573197,0.5628123335824821,0.8265847065893737,0.9304241352383132,0.366484554334882,1522.683199489512
2014-08-06,True,True,False,8,False,False,False,393,1522.683199489512,1397.7425409000189,1539.6162556472748,1463.4722387085833,0.576947620140316,0.8167811479303533,0.9424798789477854,0.3342628872288514,1718.7638049877642
2014-08-07,True,True,False,8,False,False,False,394,1718.7638049877642,1426.596515873001,1585.4764362312383,1480.9192353489748,0.5909121786151564,0.8067358905889147,0.9534201253498682,0.30164559432857885,1674.0770963198304
2014-08-08,True,True,False,8,False,False,False,395,1674.0770963198304,1474.9870878804409,1620.8308048664996,1496.8231757295691,0.6047018766694813,0.796451907118319,0.9632319258228698,0.268671280704815,1737.7914525453739
2014-08-09,True,True,True,8,False,False,False,396,1737.7914525453739,1791.5209508067114,1658.3742855329187,1510.6509378145288,0.6183126337097825,0.7859322407147274,0.9719036673475078,0.2353789739897446,1958.2765008478782
2014-08-10,True,True,True,8,False,False,False,397,1958.2765008478782,1581.044225548771,1682.196506967371,1526.549312968129,0.6317404220940747,0.775180004316675,0.9794250862518059,0.2018080781848007,1737.1849808231773
2014-08-11,True,True,False,8,False,False,False,398,1737.1849808231773,1582.7392690324682,1704.5023291494292,1531.2690703334135,0.6449812683237445,0.7641983796838971,0.9857872803589409,0.16799832702298775,1595.8961047850107
2014-08-12,True,True,False,8,False,False,False,399,1595.8961047850107,1522.683199489512,1706.381877114078,1541.5213017734036,0.6580312542193658,0.7529906164558017,0.9909827195236494,0.1339897369409766,1576.2490833307006
2014-08-13,True,True,False,8,False,False,False,400,1576.2490833307006,1718.7638049877642,1714.0341462342478,1549.9014557293738,0.6708865180801582,0.7415600311898435,0.9950052545447351,0.09982255971656324,1627.8960521842318
2014-08-14,True,True,False,8,False,False,False,401,1627.8960521842318,1674.0770963198304,1701.0530386908863,1557.691553234134,0.683543255826725,0.7299100063801018,0.9978501244431209,0.06553723482760074,1593.9323232062077
2014-08-15,True,True,False,8,False,False,False,402,1593.9323232062077,1737.7914525453739,1689.60378538894,1565.4469413806116,0.6959977221267386,0.7180439894563502,0.9995139620968313,0.031174341588782392,1736.758440202193
2014-08-16,True,True,True,8,False,False,False,403,1736.758440202193,1958.2765008478782,1689.456212197057,1577.5794656769954,0.7082462315032488,0.7059654917639009,0.9999947982262414,-0.003225448877107192,1933.9609529161553
2014-08-18,True,True,False,8,False,False,False,404,1933.9609529161553,1737.1849808231773,1685.9825624925252,1588.1281084649452,0.7321109433803457,0.6811854127788853,0.9974065903329598,-0.0719728668345193,2120.587134333386
2014-08-19,True,True,False,8,False,False,False,405,2120.587134333386,1595.8961047850107,1740.754298708269,1602.7330068458486,0.7437200839287408,0.6684911643103645,0.9943406096530519,-0.10623912647794644,1483.1730241993864
2014-08-20,True,True,False,8,False,False,False,406,1483.1730241993864,1576.2490833307006,1724.6510014817516,1604.6449007192489,0.7551091457389965,0.655599098551335,0.9900977505087094,-0.14037964395735386,1522.7977845449216
2014-08-21,True,True,False,8,False,False,False,407,1522.7977845449216,1627.8960521842318,1717.0151016552118,1610.439947022935,0.7662747586044899,0.6425130304714689,0.9846830346495282,-0.17435401134873857,1599.9552932782021
2014-08-22,True,True,False,8,False,False,False,408,1599.9552932782021,1593.9323232062077,1713.023564668636,1618.201965042903,0.7772136184407363,0.6292368324488463,0.9781028708075103,-0.20812201737948507,1693.988972927908
2014-08-23,True,False,True,8,False,False,False,409,1693.988972927908,1736.758440202193,1727.3173717717361,1629.5631778495572,0.7879224882631226,0.6157744331240536,0.970365047111836,-0.2416436950215011,1974.9300590475925
2014-08-24,False,False,True,8,False,False,False,410,1974.9300590475925,1933.9609529161553,1761.3418887496503,1651.1373471412887,0.7983981991447763,0.6021298162376434,0.9614787218710191,-0.27487936879524355,1989.2619088246608
2014-08-25,False,False,False,8,False,False,False,411,1989.2619088246608,2120.587134333386,1769.2420253080084,1666.6443057732379,0.8086376511543126,0.5883070194512693,0.9514544127333379,-0.30778970172872777,1257.524188067005
2014-08-26,False,False,False,8,False,False,False,412,1257.524188067005,1483.1730241993864,1645.9473186985251,1650.860260582232,0.8186378142731426,0.5743101331528911,0.9403039842384007,-0.34033574191581695,1187.3994087168912
2014-08-27,False,False,False,8,False,False,False,413,1187.3994087168912,1522.7977845449216,1603.6939450581688,1641.337154768668,0.8283957292921138,0.5601432992463508,0.9280406337745429,-0.37247896861882634,1346.7240472828973
2014-08-28,False,False,False,8,False,False,False,414,1346.7240472828973,1599.9552932782021,1578.5405540207369,1637.3015143893676,0.8379085086871813,0.545810709925725,0.9146788759587118,-0.40418133786075217,1273.5807947686797
2014-08-29,False,False,False,8,False,False,False,415,1273.5807947686797,1693.988972927908,1531.9156256622334,1632.8671663132486,0.847173337473877,0.5313166064347815,0.9002345254572965,-0.4354053274532549,1268.8182513454196
2014-08-30,False,False,True,8,False,False,False,416,1268.8182513454196,1974.9300590475925,1471.1769511504494,1627.2322282944062,0.8561874740403054,0.5166652778119326,0.8847246782682624,-0.466113981407037,1503.6236180982633
2014-08-31,False,False,True,8,False,False,False,417,1503.6236180982633,1989.2619088246608,1403.8474595862597,1628.2549615164714,0.8649482509584342,0.5018610596210326,0.8681676914867171,-0.4962709536721089,1600.05602173114
2014-09-01,False,False,False,9,False,False,False,418,1600.05602173114,1257.524188067005,1348.2466185728995,1621.4169283352007,0.8734530757734247,0.4869083326684233,0.8505831615778885,-0.5258405511561121,1197.006184639632
2014-09-02,False,False,False,9,False,False,False,419,1197.006184639632,1187.3994087168912,1339.601189511846,1607.7012840170175,0.8816994317707848,0.4718115217065765,0.8319919011831955,-0.5547877759698494,1138.01922472386
2014-09-03,False,False,False,9,False,False,False,420,1138.01922472386,1346.7240472828973,1332.5468775128415,1591.8184252917101,0.8896848787211044,0.45657509412473846,0.8124159144868894,-0.5830783668499725,1241.4657850316617
2014-09-04,False,False,False,9,False,False,False,421,1241.4657850316617,1273.5807947686797,1317.5099829055223,1581.7749462039299,0.8974070536021568,0.44120355862696276,0.7918783711724181,-0.6106788397098085,1239.41958713421
2014-09-05,False,False,False,9,False,False,False,422,1239.41958713421,1268.8182513454196,1312.6298103863123,1564.655509852017,0.9048636712981575,0.4257014638979058,0.7704035789993182,-0.6375565272703599,1376.942775699504
2014-09-06,False,False,True,9,False,False,False,423,1376.942775699504,1503.6236180982633,1328.0761710083243,1554.0435698298625,0.912052525275964,0.41007339725680436,0.748016955033124,-0.6636796177245262,1508.8558096239285
2014-09-07,False,False,True,9,False,False,False,424,1508.8558096239285,1600.05602173114,1328.8236269405622,1545.8672968683823,0.9189714882380281,0.39432398330000645,0.7247449955623085,-0.6890171923888325,1356.2253163855787
2014-09-08,False,False,False,9,False,False,False,425,1356.2253163855787,1197.006184639632,1293.9906690340536,1524.3654688518714,0.9256185127518922,0.3784578825324888,0.7006152447379053,-0.7135392622980498,1033.6913625198981
2014-09-09,False,False,False,9,False,False,False,426,1033.6913625198981,1138.01922472386,1270.6599801598059,1499.2406967696115,0.9319916318560635,0.36247978998872715,0.6756562619728741,-0.7372168036994565,1078.685406219607
2014-09-10,False,False,False,9,False,False,False,427,1078.685406219607,1241.4657850316617,1262.1837203734842,1480.7688861065615,0.9380889596420647,0.3463944338433696,0.6498975881398573,-0.7600217924046628,1041.762301485459
2014-09-11,False,False,False,9,False,False,False,428,1041.762301485459,1239.41958713421,1233.654651295455,1461.6800724692314,0.9439086918125081,0.3302065740120864,0.6233697106072773,-0.7819272369584009,1129.5586487073247
2014-09-12,False,False,False,9,False,False,False,429,1129.5586487073247,1376.942775699504,1217.9602315201857,1443.8823080593418,0.9494491062150135,0.31392100074304014,0.5961040271552042,-0.8029072105849764,1083.1533590481984
2014-09-13,False,False,True,9,False,False,False,430,1083.1533590481984,1508.8558096239285,1175.9903148557135,1425.6402021965557,0.9547085633518225,0.29754253319937163,0.568132808813668,-0.8229368818746017,1397.7350994442613
2014-09-14,False,False,True,9,False,False,False,431,1397.7350994442613,1356.2253163855787,1160.1159276871895,1413.5322257409155,0.9596855068649522,0.2810760180331286,0.539489161667411,-0.8419925441732807,1223.9071841656757
2014-09-15,False,False,False,9,False,False,False,432,1223.9071841656757,1033.6913625198981,1141.2133373700606,1388.1731625712557,0.9643784639967451,0.264526327951073,0.5102069876723101,-0.8600516436414427,964.7189159551572
2014-09-16,False,False,False,9,False,False,False,433,964.7189159551572,1078.685406219607,1131.3601307179547,1346.892154772033,0.968786046025684,0.24789836027275647,0.48032094452978846,-0.8770928059481573,1013.2398829175584
2014-09-17,False,False,False,9,False,False,False,434,1013.2398829175584,1041.762301485459,1122.0107702462335,1330.108828297682,0.9729069486773348,0.23119703548133497,0.44986640466678224,-0.8930958615692847,1050.9226656778364
2014-09-18,False,False,False,9,False,False,False,435,1050.9226656778364,1129.5586487073247,1123.3193937022875,1313.2561454810002,0.9767399525103048,0.21442729576751102,0.4188794133697436,-0.9080418696596647,1095.9949101600885
2014-09-19,False,False,False,9,False,False,False,436,1095.9949101600885,1083.1533590481984,1118.524573909825,1295.2575603696391,0.9802839232770918,0.19759410356706691,0.3873966461222887,-0.9219131404710544,1124.2340037238696
2014-09-20,False,False,True,9,False,False,False,437,1124.2340037238696,1397.7350994442613,1124.393237434921,1274.9091686123522,0.9835378122597296,0.18070244009239297,0.3554553651969341,-0.9346932562893102,1472.7283376749774
2014-09-21,False,False,True,9,False,False,False,438,1472.7283376749774,1223.9071841656757,1135.1065571821662,1256.9733928490443,0.9865006565801178,0.1637573038584739,0.3230933755523487,-0.9463670908660069,1476.0273693278928
2014-09-22,False,False,False,9,False,False,False,439,1476.0273693278928,964.7189159551572,1171.1237264910544,1238.643587867017,0.9891715794849547,0.14676370920373963,0.2903489800882674,-0.9569208273215203,941.024259184611
2014-09-23,False,False,False,9,False,False,False,440,941.024259184611,1013.2398829175584,1167.7387755238335,1227.3400189783601,0.9915497906051816,0.12972668480625182,0.25726093431108676,-0.9663419744983588,1031.4280355475548
2014-09-24,False,False,False,9,False,False,False,441,1031.4280355475548,1050.9226656778364,1170.3370830424044,1221.7696127937409,0.993634586189866,0.11265127219562909,0.22386840046373174,-0.9746193817454125,960.4450735081116
2014-09-25,False,False,False,9,False,False,False,442,960.4450735081116,1095.9949101600885,1157.4117127324437,1207.9739351589271,0.9954253493144537,0.09554252426117808,0.19021090117413572,-0.9817432521156044,947.3278016895904
2014-09-26,False,False,False,9,False,False,False,443,947.3278016895904,1124.2340037238696,1136.1735543795153,1196.3220425489596,0.9969215500633253,0.07840550375666766,0.156328272677186,-0.9877051539613263,1055.9418737765932
2014-09-27,False,False,True,9,False,False,False,444,1055.9418737765932,1472.7283376749774,1126.4175358156187,1188.7193147786443,0.9981227456866077,0.06124528180217061,0.12226061766546514,-0.9924980309139454,1194.4474734795306
2014-09-28,False,False,True,9,False,False,False,445,1194.4474734795306,1476.0273693278928,1086.6631266448405,1177.6773096136897,0.9990285807311906,0.044066936383449135,0.08804825782465771,-0.9961162102355541,1137.8499769953519
2014-09-29,False,False,False,9,False,False,False,446,1137.8499769953519,941.024259184611,1038.352070597335,1161.1699508731258,0.9996387871459109,0.026875550849280297,0.05373168610970562,-0.9985554095330955,1046.040726041431
2014-09-30,False,False,False,9,False,False,False,447,1046.040726041431,1031.4280355475548,1053.354423005452,1155.7783273517614,0.999953184360873,0.009676212407230897,0.019351518818325447,-0.9998127418269003,1097.1019357832079
2014-10-01,False,False,False,10,False,False,False,448,1097.1019357832079,960.4450735081116,1062.7364087534024,1154.3169956038812,0.999971679340883,-0.00752598938174598,-0.015051552481532364,-0.9998867189676517,1090.2871663431224
2014-10-02,False,False,False,10,False,False,False,449,1090.2871663431224,947.3278016895904,1081.285279158404,1148.9177592221474,0.9996942666129788,-0.024725964109382385,-0.049436809113255716,-0.998777253397723,1241.350072285211
2014-10-03,False,False,False,10,False,False,False,450,1241.350072285211,1055.9418737765932,1123.288460672064,1148.9867051203976,0.9991210282680496,-0.041918622026437195,-0.08376355348526729,-0.9964856582548094,1572.016877508928
2014-10-04,False,False,True,10,False,False,False,451,1572.016877508928,1194.4474734795306,1197.0134612052548,1155.953637327877,0.9982521339365441,-0.0590988755488295,-0.11799115725973859,-0.9930146458177279,1676.694610054029
2014-10-05,False,False,True,10,False,False,False,452,1676.694610054029,1137.8499769953519,1265.905909287326,1161.9478802003805,0.9970878407382744,-0.07626164076313564,-0.15207910943934577,-0.9883683242962289,1520.9417402257052
2014-10-06,False,False,False,10,False,False,False,453,1520.9417402257052,1046.040726041431,1320.6333040345194,1167.8306096232423,0.9956284932063294,-0.09340183893100905,-0.18598706431516163,-0.9825521929686117,1289.23773077534
2014-10-07,False,False,False,10,False,False,False,454,1289.23773077534,1097.1019357832079,1355.3757332822206,1176.957265632365,0.9938745231851225,-0.11051439799205079,-0.21967488921888068,-0.9755731356729092,1231.661867251111
2014-10-08,False,False,False,10,False,False,False,455,1231.661867251111,1090.2871663431224,1374.598580634778,1182.4207106692047,0.9918264497026016,-0.12759425406472188,-0.25310271202292967,-0.9674394126593344,1261.7014923108939
2014-10-09,False,False,False,10,False,False,False,456,1261.7014923108939,1241.350072285211,1399.086341487317,1190.2756817701131,0.9894848788166606,-0.1446363529448202,-0.28623096833217826,-0.9581606508136428,1261.271855601582
2014-10-10,False,False,False,10,False,False,False,457,1261.271855601582,1572.016877508928,1401.932310532513,1194.9797248734792,0.9868505034357966,-0.16163565160110782,-0.3190204483114526,-0.9477478322629705,1195.290494934356
2014-10-11,False,False,True,10,False,False,False,458,1195.290494934356,1676.694610054029,1348.1142558790027,1198.9846225836993,0.9839241031140683,-0.17858711966761825,-0.3514323430933722,-0.9362132813776476,1549.4757185678059
2014-10-12,False,True,True,10,False,False,False,459,1549.4757185678059,1520.9417402257052,1329.9401285238278,1204.4039304095402,0.9807065438204117,-0.1954857409322303,-0.3834282907116399,-0.9235706501843539,1500.1308311850694
2014-10-13,True,True,False,10,False,False,False,460,1500.1308311850694,1289.23773077534,1326.9671415180226,1214.269060660233,0.9771987776823877,-0.21232651482103562,-0.41497042150535474,-0.9098349022079051,1165.620918355908
2014-10-14,True,True,False,10,False,False,False,461,1165.620918355908,1231.661867251111,1309.3075968866754,1221.4441321745453,0.973401842704431,-0.22910445787810024,-0.44602140294068493,-0.8950222947607636,1267.7499250108303
2014-10-15,True,True,False,10,False,False,False,462,1267.7499250108303,1261.7014923108939,1314.463033709492,1230.5337765350193,0.9693168624606878,-0.24581460524014417,-0.4765444837967782,-0.8791503597012642,1341.6986717914888
2014-10-16,True,True,False,10,False,False,False,463,1341.6986717914888,1261.271855601582,1325.89120220672,1240.918633896221,0.9649450457625344,-0.2624520121057191,-0.5065035376636446,-0.8622378826833189,1154.630040727147
2014-10-17,True,True,False,10,False,False,False,464,1154.630040727147,1195.290494934356,1310.656657224658,1243.0127457021877,0.9602876863008663,-0.2790117551984668,-0.5358631057005588,-0.8443048809221416,1167.3631586794836
2014-10-18,True,True,True,10,False,False,False,465,1167.3631586794836,1549.4757185678059,1306.6670377596763,1244.553072664888,0.9553461622632788,-0.29548893422398215,-0.5645884386042955,-0.8253725795023503,1571.4404694334485
2014-10-19,True,True,True,10,False,False,False,466,1571.4404694334485,1500.1308311850694,1309.8048593119108,1248.0785059419763,0.9501219359262361,-0.3118786733199007,-0.5926455377376204,-0.8054633862564373,1370.3995307336581
2014-10-20,True,True,False,10,False,False,False,467,1370.3995307336581,1165.620918355908,1291.2718163902807,1244.3060831350392,0.9446165532223606,-0.3281761224987386,-0.6200011953692753,-0.7846008652433858,1087.6243519853979
2014-10-21,True,True,False,10,False,False,False,468,1087.6243519853979,1267.7499250108303,1280.129449765922,1249.5418007350675,0.9388316432829672,-0.3443764590830847,-0.6466230339778838,-0.762809708858793,1069.8570141022424
2014-10-22,True,True,False,10,False,False,False,469,1069.8570141022424,1341.6986717914888,1251.8590339218379,1250.9142642548777,0.9327689179559782,-0.3604748891327019,-0.6724795445732231,-0.7401157086095325,1080.6065681144696
2014-10-23,True,True,False,10,False,False,False,470,1080.6065681144696,1154.630040727147,1214.560161967978,1255.2057462051048,0.9264301712993565,-0.3764666488631432,-0.6975401239895528,-0.7165457245875096,1110.577374774145
2014-10-24,True,True,False,10,False,False,False,471,1110.577374774145,1167.3631586794836,1208.2669239746922,1261.0360881009817,0.9198172790502196,-0.3923470060554182,-0.7217751111067896,-0.6921276536786992,1240.079682694613
2014-10-25,True,False,True,10,False,False,False,472,1240.079682694613,1571.4404694334485,1218.6549988339964,1267.6124384194825,0.9129321980697749,-0.4081112614563451,-0.7451558219567395,-0.6668903965450215,1395.788052299363
2014-10-26,False,False,True,10,False,False,False,473,1395.788052299363,1370.3995307336581,1193.5617963862699,1274.8031733773337,0.9057769657642539,-0.42375475016912983,-0.7676545836727677,-0.6408638234181967,1632.6505638283672
2014-10-27,False,False,False,10,False,False,False,474,1632.6505638283672,1087.6243519853979,1231.026229685514,1292.474622907084,0.8983536994820138,-0.43927284303377956,-0.7892447672427557,-0.6140787387460409,1151.1530976938964
2014-10-28,False,False,False,10,False,False,False,475,1151.1530976938964,1069.8570141022424,1240.1017647867282,1296.2286361803865,0.8906645958869751,-0.4546609479969567,-0.8099008190265968,-0.5865668447330172,1303.4549051901772
2014-10-29,False,False,False,10,False,False,False,476,1303.4549051901772,1080.6065681144696,1273.4728920850046,1303.598385087778,0.8827119303085995,-0.46991451147082713,-0.8295982910008727,-0.5583607038182677,1080.121498782915
2014-10-30,False,False,False,10,False,False,False,477,1080.121498782915,1110.577374774145,1273.403596466211,1303.2353255320563,0.8744980560685747,-0.48502901968055895,-0.8483138696949906,-0.5294937001354318,1203.455110273424
2014-10-31,False,False,False,10,False,False,True,478,1203.455110273424,1240.079682694613,1286.6718443946795,1301.8819340316354,0.8660254037844392,-0.4999999999999992,-0.8660254037844377,-0.5000000000000016,1172.2118630859904
2014-11-01,False,False,True,11,False,False,False,479,1172.2118630859904,1395.788052299363,1276.9764415934476,1287.6031835165306,0.8572964806503138,-0.5148230222752145,-0.8827119303085991,-0.46991451147082797,1389.8320458372393
2014-11-02,False,False,True,11,False,False,False,480,1389.8320458372393,1632.6505638283672,1276.1255835274299,1277.3580919373596,0.848313869694991,-0.5294937001354311,-0.8983536994820134,-0.43927284303378045,1523.711072277318
2014-11-03,False,False,False,11,False,False,False,481,1523.711072277318,1151.1530976938964,1260.5627990201372,1277.4569966534887,0.8390802290175676,-0.5440076922910431,-0.9129321980697738,-0.40811126145634763,1085.7019514420977
2014-11-04,False,False,False,11,False,False,False,482,1085.7019514420977,1303.4549051901772,1251.2126352698801,1270.1878616773013,0.8295982910008742,-0.5583607038182655,-0.9264301712993567,-0.37646664886314246,990.0425697432175
2014-11-05,False,False,False,11,False,False,False,483,990.0425697432175,1080.121498782915,1206.4394444917432,1261.5586010520196,0.8198708615029215,-0.5725484874300667,-0.9388316432829669,-0.3443764590830856,1021.741501294101
2014-11-06,False,False,False,11,False,False,False,484,1021.741501294101,1203.455110273424,1198.0994448504841,1252.9886013728483,0.8099008190265954,-0.5865668447330193,-0.9501219359262363,-0.3118786733199,1061.3045874167135
2014-11-07,False,False,False,11,False,False,False,485,1061.3045874167135,1172.2118630859904,1177.7922272995254,1245.8469132233888,0.7996911138678691,-0.600411627469661,-0.9602876863008665,-0.27901175519846605,1078.076617605364
2014-11-08,False,False,True,11,False,False,False,486,1078.076617605364,1389.8320458372393,1164.3443350880073,1241.6607033187818,0.7892447672427563,-0.6140787387460401,-0.9693168624606876,-0.24581460524014512,1309.2717009011994
2014-11-09,False,False,True,11,False,False,False,487,1309.2717009011994,1523.711072277318,1152.8357143828587,1233.0819884021173,0.7785648703932891,-0.6275641342440474,-0.977198777682387,-0.21232651482103831,1682.7011078228795
2014-11-10,False,False,False,11,False,False,False,488,1682.7011078228795,1085.7019514420977,1175.5485766036531,1239.6023554248961,0.7676545836727673,-0.6408638234181974,-0.9839241031140682,-0.17858711966761923,943.1492837845029
2014-11-11,False,False,False,11,False,False,False,489,943.1492837845029,990.0425697432175,1155.1839097954255,1231.656939904489,0.756517135610563,-0.6539738706764888,-0.9894848788166603,-0.14463635294482202,952.0497829919738
2014-11-12,False,False,False,11,False,False,False,490,952.0497829919738,1021.741501294101,1149.7563688309622,1220.3819348323868,0.7451558219567401,-0.6668903965450207,-0.9938745231851226,-0.11051439799205,942.7810429477282
2014-11-13,False,False,False,11,False,False,False,491,942.7810429477282,1061.3045874167135,1138.4763033529086,1206.1348766593953,0.733574004706797,-0.6796095788159788,-0.9970878407382744,-0.07626164076313574,1035.8360717475673
2014-11-14,False,False,False,11,False,False,False,492,1035.8360717475673,1078.076617605364,1134.8379439716023,1201.892234910125,0.7217751111067904,-0.6921276536786986,-0.9991210282680495,-0.04191862202643906,987.066157988088
2014-11-15,False,False,True,11,False,False,False,493,987.066157988088,1309.2717009011994,1121.8364497405626,1195.4530563140036,0.709762632639161,-0.7044409168334328,-0.999971679340883,-0.0075259893817451835,1129.749486080218
2014-11-16,False,False,True,11,False,False,False,494,1129.749486080218,1682.7011078228795,1096.190419051851,1179.6783783371025,0.6975401239895522,-0.7165457245875103,-0.9996387871459109,0.026875550849280207,1389.3963403401187
2014-11-17,False,False,False,11,False,False,False,495,1389.3963403401187,943.1492837845029,1054.2897379828853,1180.3568358230475,0.6851112019949135,-0.72843849493357,-0.9981227456866079,0.06124528180216964,1007.2072991474131
2014-11-18,False,False,False,11,False,False,False,496,1007.2072991474131,952.0497829919738,1063.4408830347295,1177.4847982216909,0.6724795445732251,-0.7401157086095307,-0.995425349314454,0.09554252426117534,844.2622602119131
2014-11-19,False,False,False,11,False,False,False,497,844.2622602119131,942.7810429477282,1048.042665494721,1169.4278427256077,0.6596488896351408,-0.7515739101399981,-0.9915497906051816,0.12972668480625174,784.8415426550854
2014-11-20,False,False,False,11,False,False,False,498,784.8415426550854,1035.8360717475673,1025.479879738629,1158.864806102058,0.6466230339778846,-0.7628097088587924,-0.9865006565801182,0.16375730385847118,892.122533474749
2014-11-21,False,False,False,11,False,False,False,499,892.122533474749,987.066157988088,1004.9493742710836,1151.0628474842226,0.6334058321617086,-0.7738197799123084,-0.9802839232770918,0.1975941035670668,1041.2137213350961
2014-11-22,False,False,True,11,False,False,False,500,1041.2137213350961,1129.749486080218,1012.6847404635134,1143.9604917213826,0.6200011953692774,-0.7846008652433841,-0.9729069486773351,0.231197035481334,1089.2134722043525
2014-11-23,False,False,True,11,False,False,False,501,1089.2134722043525,1389.3963403401187,1006.8938813383899,1133.0113995751324,0.6064130902482765,-0.7951497745554202,-0.9643784639967455,0.2645263279510712,1566.162469104658
2014-11-24,False,False,False,11,False,False,False,502,1566.162469104658,1007.2072991474131,1032.1461854476095,1130.6368247635714,0.5926455377376226,-0.8054633862564357,-0.9547085633518235,0.29754253319936813,945.233155663734
