Date,Holiday,NextDayHoliday,IsWeekend,Month,KielerWeek,IsNewYearsEve,IsHalloween,t,lag_1,roll7_mean,roll28_mean,year_sin1,year_cos1,year_sin2,year_cos2,Product Category,Revenue
2014-08-16,True,True,True,8,False,False,False,403,1736.758440202193,1689.456212197057,1577.5794656769954,0.7082462315032488,0.7059654917639009,0.9999947982262414,-0.0032254488771071,1,229.321098599377
2014-08-18,True,True,False,8,False,False,False,404,1933.9609529161555,1685.9825624925252,1588.1281084649452,0.7321109433803457,0.6811854127788853,0.9974065903329598,-0.0719728668345193,1,204.943578961263
2014-08-19,True,True,False,8,False,False,False,405,2120.587134333386,1740.754298708269,1602.7330068458486,0.7437200839287408,0.6684911643103645,0.994340609653052,-0.1062391264779464,1,157.516513226105
2014-08-20,True,True,False,8,False,False,False,406,1483.1730241993864,1724.6510014817516,1604.6449007192489,0.7551091457389965,0.655599098551335,0.9900977505087094,-0.1403796439573538,1,175.194857952978
2014-08-21,True,True,False,8,False,False,False,407,1522.7977845449216,1717.0151016552118,1610.439947022935,0.7662747586044899,0.6425130304714689,0.9846830346495282,-0.1743540113487385,1,177.59614021373
2014-08-22,True,True,False,8,False,False,False,408,1599.955293278202,1713.023564668636,1618.201965042903,0.7772136184407363,0.6292368324488463,0.9781028708075103,-0.208122017379485,1,196.422158119718
2014-08-23,True,False,True,8,False,False,False,409,1693.988972927908,1727.317371771736,1629.5631778495572,0.7879224882631226,0.6157744331240536,0.970365047111836,-0.2416436950215011,1,226.633053661476
2014-08-24,False,False,True,8,False,False,False,410,1974.9300590475923,1761.3418887496505,1651.1373471412887,0.7983981991447763,0.6021298162376434,0.9614787218710192,-0.2748793687952435,1,151.925968486667
2014-08-25,False,False,False,8,False,False,False,411,1989.2619088246608,1769.2420253080084,1666.644305773238,0.8086376511543126,0.5883070194512693,0.951454412733338,-0.3077897017287277,1,202.245341655226
2014-08-26,False,False,False,8,False,False,False,412,1257.524188067005,1645.9473186985251,1650.860260582232,0.8186378142731426,0.5743101331528911,0.9403039842384008,-0.3403357419158169,1,143.842260185182
2014-08-27,False,False,False,8,False,False,False,413,1187.3994087168912,1603.6939450581688,1641.337154768668,0.8283957292921138,0.5601432992463508,0.9280406337745428,-0.3724789686188263,1,141.124540763453
2014-08-28,False,False,False,8,False,False,False,414,1346.7240472828971,1578.5405540207369,1637.3015143893676,0.8379085086871813,0.545810709925725,0.9146788759587118,-0.4041813378607521,1,147.59794847913
2014-08-29,False,False,False,8,False,False,False,415,1273.5807947686797,1531.9156256622334,1632.8671663132486,0.847173337473877,0.5313166064347815,0.9002345254572965,-0.4354053274532549,1,119.001507763099
2014-08-30,False,False,True,8,False,False,False,416,1268.8182513454196,1471.1769511504494,1627.2322282944062,0.8561874740403054,0.5166652778119326,0.8847246782682624,-0.466113981407037,1,162.81504486744
2014-08-31,False,False,True,8,False,False,False,417,1503.6236180982633,1403.8474595862597,1628.2549615164714,0.8649482509584342,0.5018610596210326,0.8681676914867171,-0.4962709536721089,1,136.994199378168
2014-09-01,False,False,False,9,False,False,False,418,1600.05602173114,1348.2466185728997,1621.4169283352007,0.8734530757734247,0.4869083326684233,0.8505831615778885,-0.5258405511561121,1,192.583927536972
2014-09-02,False,False,False,9,False,False,False,419,1197.006184639632,1339.601189511846,1607.7012840170175,0.8816994317707848,0.4718115217065765,0.8319919011831955,-0.5547877759698494,1,93.4032112729648
2014-09-03,False,False,False,9,False,False,False,420,1138.01922472386,1332.5468775128415,1591.81842529171,0.8896848787211044,0.4565750941247384,0.8124159144868894,-0.5830783668499725,1,128.100882145258
2014-09-04,False,False,False,9,False,False,False,421,1241.4657850316617,1317.5099829055223,1581.77494620393,0.8974070536021568,0.4412035586269627,0.7918783711724181,-0.6106788397098085,1,118.732274802375
2014-09-05,False,False,False,9,False,False,False,422,1239.41958713421,1312.6298103863123,1564.655509852017,0.9048636712981576,0.4257014638979058,0.7704035789993182,-0.6375565272703599,1,168.798990410438
2014-09-06,False,False,True,9,False,False,False,423,1376.942775699504,1328.0761710083243,1554.0435698298625,0.912052525275964,0.4100733972568043,0.748016955033124,-0.6636796177245262,1,165.47761720592
2014-09-07,False,False,True,9,False,False,False,424,1508.8558096239285,1328.8236269405622,1545.8672968683825,0.918971488238028,0.3943239833000064,0.7247449955623085,-0.6890171923888325,1,48.9648440975496
2014-09-08,False,False,False,9,False,False,False,425,1356.2253163855787,1293.9906690340536,1524.3654688518714,0.9256185127518922,0.3784578825324888,0.7006152447379053,-0.7135392622980498,1,177.361261107402
2014-09-09,False,False,False,9,False,False,False,426,1033.691362519898,1270.659980159806,1499.2406967696115,0.9319916318560636,0.3624797899887271,0.6756562619728741,-0.7372168036994565,1,128.017374563252
2014-09-10,False,False,False,9,False,False,False,427,1078.685406219607,1262.1837203734842,1480.7688861065617,0.9380889596420648,0.3463944338433696,0.6498975881398573,-0.7600217924046628,1,173.546299647139
2014-09-11,False,False,False,9,False,False,False,428,1041.762301485459,1233.654651295455,1461.6800724692314,0.943908691812508,0.3302065740120864,0.6233697106072773,-0.7819272369584009,1,165.169051552497
2014-09-12,False,False,False,9,False,False,False,429,1129.558648707325,1217.9602315201855,1443.8823080593418,0.9494491062150135,0.3139210007430401,0.5961040271552042,-0.8029072105849764,1,130.3659563908
2014-09-13,False,False,True,9,False,False,False,430,1083.1533590481984,1175.9903148557137,1425.6402021965555,0.9547085633518224,0.2975425331993716,0.568132808813668,-0.8229368818746017,1,152.497010928097
2014-09-14,False,False,True,9,False,False,False,431,1397.735099444261,1160.1159276871897,1413.5322257409157,0.9596855068649522,0.2810760180331286,0.539489161667411,-0.8419925441732807,1,60.5960658536456
2014-09-15,False,False,False,9,False,False,False,432,1223.9071841656755,1141.2133373700606,1388.1731625712555,0.9643784639967452,0.264526327951073,0.5102069876723101,-0.8600516436414427,1,154.556691403417
2014-09-16,False,False,False,9,False,False,False,433,964.7189159551572,1131.3601307179547,1346.892154772033,0.968786046025684,0.2478983602727564,0.4803209445297884,-0.8770928059481573,1,106.657464651771
2014-09-17,False,False,False,9,False,False,False,434,1013.2398829175584,1122.0107702462335,1330.108828297682,0.9729069486773348,0.2311970354813349,0.4498664046667822,-0.8930958615692847,1,140.230426469916
2014-09-18,False,False,False,9,False,False,False,435,1050.9226656778364,1123.3193937022877,1313.2561454810002,0.9767399525103048,0.214427295767511,0.4188794133697436,-0.9080418696596648,1,168.767383241785
2014-09-19,False,False,False,9,False,False,False,436,1095.9949101600885,1118.524573909825,1295.2575603696391,0.9802839232770918,0.1975941035670669,0.3873966461222887,-0.9219131404710544,1,140.144453118865
2014-09-20,False,False,True,9,False,False,False,437,1124.2340037238696,1124.393237434921,1274.9091686123522,0.9835378122597296,0.1807024400923929,0.3554553651969341,-0.9346932562893102,1,197.959086294477
2014-09-21,False,False,True,9,False,False,False,438,1472.7283376749774,1135.1065571821662,1256.9733928490443,0.9865006565801178,0.1637573038584739,0.3230933755523487,-0.9463670908660068,1,80.5859142164798
2014-09-22,False,False,False,9,False,False,False,439,1476.0273693278928,1171.1237264910544,1238.643587867017,0.9891715794849548,0.1467637092037396,0.2903489800882674,-0.9569208273215204,1,134.865103794751
2014-09-23,False,False,False,9,False,False,False,440,941.024259184611,1167.7387755238335,1227.34001897836,0.9915497906051816,0.1297266848062518,0.2572609343110867,-0.9663419744983588,1,140.774695330895
2014-09-24,False,False,False,9,False,False,False,441,1031.4280355475548,1170.3370830424044,1221.7696127937409,0.993634586189866,0.112651272195629,0.2238684004637317,-0.9746193817454124,1,108.711123767423
2014-09-25,False,False,False,9,False,False,False,442,960.4450735081116,1157.4117127324437,1207.9739351589271,0.9954253493144536,0.095542524261178,0.1902109011741357,-0.9817432521156044,1,108.067086651751
2014-09-26,False,False,False,9,False,False,False,443,947.3278016895904,1136.1735543795153,1196.3220425489596,0.9969215500633252,0.0784055037566676,0.156328272677186,-0.9877051539613264,1,117.377429960871
2014-09-27,False,False,True,9,False,False,False,444,1055.9418737765932,1126.4175358156187,1188.7193147786445,0.9981227456866076,0.0612452818021706,0.1222606176654651,-0.9924980309139454,1,139.171163845637
2014-09-28,False,False,True,9,False,False,False,445,1194.4474734795306,1086.6631266448403,1177.6773096136897,0.9990285807311906,0.0440669363834491,0.0880482578246577,-0.996116210235554,1,60.4829614839036
2014-09-29,False,False,False,9,False,False,False,446,1137.849976995352,1038.352070597335,1161.1699508731258,0.9996387871459108,0.0268755508492802,0.0537316861097056,-0.9985554095330956,1,146.640779180328
2014-09-30,False,False,False,9,False,False,False,447,1046.040726041431,1053.354423005452,1155.7783273517614,0.999953184360873,0.0096762124072308,0.0193515188183254,-0.9998127418269004,1,125.317010604255
2014-10-01,False,False,False,10,False,False,False,448,1097.101935783208,1062.7364087534024,1154.3169956038812,0.999971679340883,-0.0075259893817459,-0.0150515524815323,-0.9998867189676516,1,159.473253138624
2014-10-02,False,False,False,10,False,False,False,449,1090.2871663431224,1081.285279158404,1148.9177592221474,0.9996942666129788,-0.0247259641093823,-0.0494368091132557,-0.998777253397723,1,183.411275500045
2014-10-03,False,False,False,10,False,False,False,450,1241.350072285211,1123.288460672064,1148.9867051203976,0.9991210282680496,-0.0419186220264371,-0.0837635534852672,-0.9964856582548094,1,62.591191559266
2014-10-04,False,False,True,10,False,False,False,451,1572.016877508928,1197.0134612052548,1155.953637327877,0.998252133936544,-0.0590988755488295,-0.1179911572597385,-0.993014645817728,1,194.365187583031
2014-10-05,False,False,True,10,False,False,False,452,1676.694610054029,1265.905909287326,1161.9478802003805,0.9970878407382744,-0.0762616407631356,-0.1520791094393457,-0.9883683242962288,1,82.1342445154272
2014-10-06,False,False,False,10,False,False,False,453,1520.9417402257052,1320.6333040345194,1167.8306096232425,0.9956284932063294,-0.093401838931009,-0.1859870643151616,-0.9825521929686116,1,178.335670094664
2014-10-07,False,False,False,10,False,False,False,454,1289.23773077534,1355.3757332822206,1176.957265632365,0.9938745231851224,-0.1105143979920507,-0.2196748892188806,-0.9755731356729092,1,141.858863346968
2014-10-08,False,False,False,10,False,False,False,455,1231.661867251111,1374.598580634778,1182.4207106692047,0.9918264497026016,-0.1275942540647218,-0.2531027120229296,-0.9674394126593344,1,134.873921318631
2014-10-09,False,False,False,10,False,False,False,456,1261.701492310894,1399.086341487317,1190.2756817701131,0.9894848788166606,-0.1446363529448202,-0.2862309683321782,-0.9581606508136428,1,134.324856819578
2014-10-10,False,False,False,10,False,False,False,457,1261.271855601582,1401.932310532513,1194.9797248734792,0.9868505034357966,-0.1616356516011078,-0.3190204483114526,-0.9477478322629704,1,132.317020180874
2014-10-11,False,False,True,10,False,False,False,458,1195.290494934356,1348.1142558790027,1198.984622583699,0.9839241031140684,-0.1785871196676182,-0.3514323430933722,-0.9362132813776476,1,181.071063711796
2014-10-12,False,True,True,10,False,False,False,459,1549.475718567806,1329.9401285238278,1204.4039304095402,0.9807065438204116,-0.1954857409322303,-0.3834282907116399,-0.923570650184354,1,97.9850226394533
2014-10-13,True,True,False,10,False,False,False,460,1500.1308311850694,1326.9671415180226,1214.269060660233,0.9771987776823876,-0.2123265148210356,-0.4149704215053547,-0.9098349022079052,1,129.878383258938
2014-10-14,True,True,False,10,False,False,False,461,1165.620918355908,1309.3075968866754,1221.4441321745453,0.973401842704431,-0.2291044578781002,-0.4460214029406849,-0.8950222947607636,1,175.011253800233
2014-10-15,True,True,False,10,False,False,False,462,1267.7499250108303,1314.463033709492,1230.5337765350191,0.9693168624606878,-0.2458146052401441,-0.4765444837967782,-0.8791503597012642,1,206.8382090708
2014-10-16,True,True,False,10,False,False,False,463,1341.6986717914888,1325.89120220672,1240.918633896221,0.9649450457625344,-0.2624520121057191,-0.5065035376636446,-0.8622378826833189,1,147.570549356915
2014-10-17,True,True,False,10,False,False,False,464,1154.630040727147,1310.656657224658,1243.0127457021877,0.9602876863008664,-0.2790117551984668,-0.5358631057005588,-0.8443048809221416,1,144.357853437456
2014-10-18,True,True,True,10,False,False,False,465,1167.3631586794836,1306.6670377596763,1244.553072664888,0.9553461622632788,-0.2954889342239821,-0.5645884386042955,-0.8253725795023503,1,158.152130377889
2014-10-19,True,True,True,10,False,False,False,466,1571.4404694334485,1309.8048593119108,1248.0785059419763,0.950121935926236,-0.3118786733199007,-0.5926455377376204,-0.8054633862564373,1,58.8534096103563
2014-10-20,True,True,False,10,False,False,False,467,1370.399530733658,1291.2718163902807,1244.3060831350392,0.9446165532223606,-0.3281761224987386,-0.6200011953692753,-0.7846008652433858,1,158.382558902343
2014-10-21,True,True,False,10,False,False,False,468,1087.624351985398,1280.129449765922,1249.5418007350677,0.9388316432829672,-0.3443764590830847,-0.6466230339778838,-0.762809708858793,1,125.363981222897
2014-10-22,True,True,False,10,False,False,False,469,1069.8570141022424,1251.859033921838,1250.9142642548777,0.9327689179559782,-0.3604748891327019,-0.6724795445732231,-0.7401157086095325,1,127.765051280508
2014-10-23,True,True,False,10,False,False,False,470,1080.6065681144696,1214.560161967978,1255.2057462051048,0.9264301712993565,-0.3764666488631432,-0.6975401239895528,-0.7165457245875096,1,144.21773201944
2014-10-24,True,True,False,10,False,False,False,471,1110.577374774145,1208.2669239746922,1261.0360881009815,0.9198172790502196,-0.3923470060554182,-0.7217751111067896,-0.6921276536786992,1,203.173639154115
2014-10-25,True,False,True,10,False,False,False,472,1240.079682694613,1218.6549988339964,1267.6124384194825,0.9129321980697748,-0.4081112614563451,-0.7451558219567395,-0.6668903965450215,1,191.425316581712
2014-10-26,False,False,True,10,False,False,False,473,1395.788052299363,1193.56179638627,1274.8031733773337,0.905776965764254,-0.4237547501691298,-0.7676545836727677,-0.6408638234181967,1,116.487886781866
2014-10-27,False,False,False,10,False,False,False,474,1632.6505638283672,1231.026229685514,1292.474622907084,0.8983536994820138,-0.4392728430337795,-0.7892447672427557,-0.6140787387460409,1,121.416970836256
2014-10-28,False,False,False,10,False,False,False,475,1151.1530976938964,1240.1017647867282,1296.2286361803865,0.8906645958869751,-0.4546609479969567,-0.8099008190265968,-0.5865668447330172,1,136.094268676769
2014-10-29,False,False,False,10,False,False,False,476,1303.4549051901772,1273.4728920850046,1303.598385087778,0.8827119303085995,-0.4699145114708271,-0.8295982910008727,-0.5583607038182677,1,103.569554336818
2014-10-30,False,False,False,10,False,False,False,477,1080.121498782915,1273.403596466211,1303.2353255320563,0.8744980560685747,-0.4850290196805589,-0.8483138696949906,-0.5294937001354318,1,122.18216764664
2014-10-31,False,False,False,10,False,False,True,478,1203.455110273424,1286.6718443946795,1301.8819340316354,0.8660254037844392,-0.4999999999999992,-0.8660254037844377,-0.5000000000000016,1,132.486279254048
2014-11-01,False,False,True,11,False,False,False,479,1172.2118630859904,1276.9764415934476,1287.6031835165306,0.8572964806503138,-0.5148230222752145,-0.8827119303085991,-0.4699145114708279,1,142.507059241702
2014-11-02,False,False,True,11,False,False,False,480,1389.832045837239,1276.12558352743,1277.3580919373596,0.848313869694991,-0.5294937001354311,-0.8983536994820134,-0.4392728430337804,1,99.288586999622
2014-11-03,False,False,False,11,False,False,False,481,1523.711072277318,1260.5627990201372,1277.4569966534889,0.8390802290175676,-0.5440076922910431,-0.9129321980697738,-0.4081112614563476,1,137.822879577546
2014-11-04,False,False,False,11,False,False,False,482,1085.7019514420977,1251.21263526988,1270.1878616773013,0.8295982910008742,-0.5583607038182655,-0.9264301712993568,-0.3764666488631424,1,103.123747563607
2014-11-05,False,False,False,11,False,False,False,483,990.0425697432177,1206.4394444917432,1261.5586010520196,0.8198708615029215,-0.5725484874300667,-0.9388316432829668,-0.3443764590830856,1,113.078967477055
2014-11-06,False,False,False,11,False,False,False,484,1021.741501294101,1198.099444850484,1252.9886013728485,0.8099008190265954,-0.5865668447330193,-0.9501219359262364,-0.3118786733199,1,138.399464430445
2014-11-07,False,False,False,11,False,False,False,485,1061.3045874167135,1177.7922272995254,1245.8469132233888,0.7996911138678691,-0.600411627469661,-0.9602876863008664,-0.279011755198466,1,125.3258349714
2014-11-08,False,False,True,11,False,False,False,486,1078.076617605364,1164.3443350880073,1241.6607033187818,0.7892447672427563,-0.6140787387460401,-0.9693168624606876,-0.2458146052401451,1,165.663474985222
2014-11-09,False,False,True,11,False,False,False,487,1309.2717009011994,1152.835714382859,1233.0819884021173,0.7785648703932891,-0.6275641342440474,-0.977198777682387,-0.2123265148210383,1,118.446930009839
2014-11-10,False,False,False,11,False,False,False,488,1682.7011078228795,1175.5485766036531,1239.602355424896,0.7676545836727673,-0.6408638234181974,-0.9839241031140682,-0.1785871196676192,1,132.450933802593
2014-11-11,False,False,False,11,False,False,False,489,943.1492837845028,1155.1839097954255,1231.656939904489,0.756517135610563,-0.6539738706764888,-0.9894848788166604,-0.144636352944822,1,122.885078853966
2014-11-12,False,False,False,11,False,False,False,490,952.0497829919738,1149.7563688309622,1220.3819348323868,0.7451558219567401,-0.6668903965450207,-0.9938745231851226,-0.11051439799205,1,95.3481999188746
2014-11-13,False,False,False,11,False,False,False,491,942.7810429477282,1138.4763033529086,1206.134876659395,0.733574004706797,-0.6796095788159788,-0.9970878407382744,-0.0762616407631357,1,143.750350209673
2014-11-14,False,False,False,11,False,False,False,492,1035.8360717475673,1134.8379439716025,1201.892234910125,0.7217751111067904,-0.6921276536786986,-0.9991210282680496,-0.041918622026439,1,133.77429991274
2014-11-15,False,False,True,11,False,False,False,493,987.066157988088,1121.8364497405626,1195.4530563140036,0.709762632639161,-0.7044409168334328,-0.999971679340883,-0.0075259893817451,1,157.956829595601
2014-11-16,False,False,True,11,False,False,False,494,1129.749486080218,1096.190419051851,1179.6783783371025,0.6975401239895522,-0.7165457245875103,-0.9996387871459108,0.0268755508492802,1,69.2794517983636
2014-11-17,False,False,False,11,False,False,False,495,1389.3963403401187,1054.2897379828853,1180.3568358230475,0.6851112019949135,-0.72843849493357,-0.998122745686608,0.0612452818021696,1,138.752246637463
2014-11-18,False,False,False,11,False,False,False,496,1007.2072991474132,1063.4408830347295,1177.4847982216909,0.6724795445732251,-0.7401157086095307,-0.995425349314454,0.0955425242611753,1,134.68843263499
2014-11-19,False,False,False,11,False,False,False,497,844.2622602119131,1048.042665494721,1169.4278427256077,0.6596488896351408,-0.7515739101399981,-0.9915497906051816,0.1297266848062517,1,131.262024072649
2014-11-20,False,False,False,11,False,False,False,498,784.8415426550854,1025.479879738629,1158.864806102058,0.6466230339778846,-0.7628097088587924,-0.9865006565801182,0.1637573038584711,1,131.314789763352
2014-11-21,False,False,False,11,False,False,False,499,892.122533474749,1004.9493742710836,1151.0628474842226,0.6334058321617086,-0.7738197799123084,-0.9802839232770918,0.1975941035670668,1,142.895603194534
2014-11-22,False,False,True,11,False,False,False,500,1041.213721335096,1012.6847404635134,1143.9604917213826,0.6200011953692774,-0.7846008652433841,-0.9729069486773352,0.231197035481334,1,92.6616360079896
2014-11-23,False,False,True,11,False,False,False,501,1089.2134722043525,1006.89388133839,1133.0113995751324,0.6064130902482765,-0.7951497745554202,-0.9643784639967456,0.2645263279510712,1,88.8532704507342
2014-11-24,False,False,False,11,False,False,False,502,1566.162469104658,1032.1461854476097,1130.6368247635714,0.5926455377376226,-0.8054633862564357,-0.9547085633518236,0.2975425331993681,1,135.495058395216
2014-11-25,False,False,False,11,False,False,False,503,945.233155663734,1023.2927363785128,1123.282541119637,0.578702611877601,-0.8155386483827991,-0.9439086918125084,0.3302065740120855,1,125.776456029191
2014-11-26,False,False,False,11,False,False,False,504,961.8942085834308,1040.0973004315863,1111.083944812253,0.5645884386042949,-0.8253725795023508,-0.9319916318560628,0.3624797899887287,1,98.5421347532514
2014-11-27,False,False,False,11,False,False,False,505,938.9143856907554,1062.1077065795394,1106.0408336303904,0.5503071945286527,-0.8349622695966589,-0.9189714882380278,0.3943239833000072,1,114.36674051771
2014-11-28,False,False,False,11,False,False,False,506,924.6437217027506,1066.753590612111,1096.0832840385806,0.5358631057005582,-0.8443048809221421,-0.904863671298158,0.425701463897905,1,125.770265298128
2014-11-29,False,False,True,11,False,False,False,507,983.7387822457184,1058.5428850279145,1089.3521025799994,0.5212604463582784,-0.8533976488498011,-0.8896848787211052,0.4565750941247368,1,143.276224653699
2014-11-30,False,False,True,11,False,False,False,508,1203.1509918503975,1074.8196735487777,1082.6849220804693,0.5065035376636455,-0.8622378826833185,-0.8734530757734243,0.486908332668424,1,70.5238191319592
2014-12-01,False,False,False,12,False,False,False,509,1522.4269674193802,1068.5717447365953,1082.639061192686,0.4915967464233612,-0.8708229664552752,-0.8561874740403063,0.516665277811931,1,128.454115308343
2014-12-02,False,False,False,12,False,False,False,510,921.0753225912164,1065.1206257262356,1076.7595387337258,0.4765444837967775,-0.8791503597012645,-0.8379085086871808,0.5458107099257257,1,154.242632883405
2014-12-03,False,False,False,12,False,False,False,511,953.7589496762228,1063.9584458823488,1075.4636951599043,0.461351203990578,-0.8872175982116474,-0.8186378142731447,0.5743101331528881,1,133.99080245511
2014-12-04,False,False,False,12,False,False,False,512,910.4443499376872,1059.8912979176246,1071.4887968971757,0.4460214029406874,-0.8950222947607623,-0.7983981991447774,0.602129816237642,1,124.167763102648
2014-12-05,False,False,False,12,False,False,False,513,909.0495859611964,1057.6635642402598,1066.051118273764,0.4305596169818739,-0.9025621398133328,-0.7772136184407381,0.6292368324488441,1,83.5104305885102
2014-12-06,False,False,True,12,False,False,False,514,773.1259122025673,1027.5760113769525,1055.160021652236,0.4149704215053556,-0.9098349022079046,-0.7551091457389965,0.6555990985513349,1,127.894073901772
2014-12-07,False,False,True,12,False,False,False,515,1213.9698298432625,1029.1215596616476,1051.7563834001664,0.3992584296048835,-0.9168384298170764,-0.7321109433803463,0.6811854127788846,1,75.5129227390682
2014-12-08,False,False,False,12,False,False,False,516,1323.5533078416104,1000.7110368648232,1038.9296762579784,0.3834282907116408,-0.9235706501843536,-0.7082462315032508,0.7059654917638989,1,102.678761832615
2014-12-09,False,False,False,12,False,False,False,517,787.8698967363516,981.6816903141282,1033.3839838634017,0.3674846892184069,-0.9300295711374188,-0.683543255826725,0.7299100063801018,1,110.476546068652
2014-12-10,False,False,False,12,False,False,False,518,902.4963961320728,974.3584683792496,1031.6142200469765,0.3514323430933747,-0.9362132813776466,-0.6580312542193666,0.7529906164558011,1,99.9187171842705
2014-12-11,False,False,False,12,False,False,False,519,921.4970604854932,975.9374270289364,1030.8540778161823,0.3352760024840169,-0.9421199510456922,-0.6317404220940748,0.775180004316675,1,109.754570057738
2014-12-12,False,False,False,12,False,False,False,520,825.5726458672118,964.0121498726528,1023.3446697490268,0.3190204483114535,-0.9477478322629702,-0.604701876669482,0.7964519071183185,1,109.142671748118
2014-12-13,False,False,True,12,False,False,False,521,714.1054735974888,955.5806586433556,1013.596073877934,0.3026704908556892,-0.9530952596488852,-0.5769476201403175,0.8167811479303522,1,124.956684401136
2014-12-14,False,False,True,12,False,False,False,522,1130.5801113650898,943.6678417179024,1013.6257390666794,0.2862309683321809,-0.958160650813642,-0.5485105018003629,0.8361436655352441,1,102.80557310108
2014-12-15,False,False,False,12,False,False,False,523,1426.2699789272,958.3416518729867,1014.9426547305036,0.2697067454601279,-0.962942506826501,-0.519424179162785,0.8545165429066116,1,96.3136936339829
2014-12-16,False,False,False,12,False,False,False,524,806.6356282245807,961.0224706570197,1007.779380768974,0.2531027120229306,-0.9674394126593342,-0.4897230781238972,0.8718780343332749,1,97.7685842370004
2014-12-17,False,False,False,12,False,False,False,525,883.2419468200662,958.2718350410188,1009.1715124335508,0.2364237814212129,-0.9716500376053584,-0.4594423522174453,0.888207591156989,1,102.856835442046
2014-12-18,False,False,False,12,False,False,False,526,889.0094175328563,953.630743190642,1012.8917936791856,0.2196748892188816,-0.9755731356729088,-0.4286178410077265,0.903485886093344,1,112.769700687238
2014-12-19,False,False,False,12,False,False,False,527,869.6549021087523,959.9282083680048,1012.0893782732572,0.2028609916826013,-0.9792075459541514,-0.3972860276706911,0.9176948361071032,1,100.434605432296
2014-12-20,False,False,True,12,False,False,False,528,823.4096341393607,975.5430884454152,1004.3106608734096,0.1859870643151608,-0.9825521929686118,-0.3654839958133111,0.9308176238148564,1,92.9765497836537
2014-12-21,False,True,True,12,False,False,False,529,832.6442841291813,932.980827411714,995.1474755850104,0.1690581003831471,-0.9856060869814276,-0.3332493855822941,0.9428387173896836,1,74.1776353738615
2014-12-22,True,True,False,12,False,False,False,530,1120.1302635446195,889.2465823570595,979.2177539578662,0.1520791094393467,-0.9883683242962288,-0.3006203491140599,0.9537438889442704,1,166.062608421996
2014-12-23,True,True,False,12,False,False,False,531,1050.3597132076964,924.064308783219,982.9722738701506,0.1350551158403456,-0.9908380875225532,-0.2676355053787699,0.9635202313707016,1,184.21718934313
2014-12-24,True,True,False,12,False,False,False,532,1018.1292870747676,943.3339288196048,984.9806695305556,0.1179911572597378,-0.993014645817728,-0.2343338944718047,0.9721561736170156,1,289.724706873301
2014-12-27,True,True,True,12,False,False,False,533,1197.8953292532765,987.4604876368076,994.2299889435028,0.0666100367900326,-0.9977790852682924,-0.1329242031560922,0.991126205997661,1,133.160219555693
2014-12-28,True,True,True,12,False,False,False,534,1223.2963631147295,1037.9806963519477,1004.8961547082162,0.0494368091132584,-0.9987772533977228,-0.0987527208457756,0.9951120038093983,1,65.5011765409885
2014-12-29,True,True,False,12,False,False,False,535,1296.3463317982998,1105.5430817317958,1016.0607100493798,0.0322489522893041,-0.9994798672690922,-0.0644643571073619,0.9979200101524844,1,159.353174871792
2014-12-30,True,True,False,12,False,False,False,536,1116.247627970283,1146.0578451376675,1012.9570184822328,0.0150515524815333,-0.9998867189676516,-0.0300996948522595,0.9995469015357912,1,171.900364677079
2014-12-31,True,True,False,12,False,True,False,537,1431.047001563296,1190.4745219974786,1009.6934482730868,-0.0021503013227746,-0.9999976880994382,0.0043005927029836,0.9999907524084426,1,253.25502096677
2015-01-02,True,True,False,1,False,False,False,538,2938.717608581859,1460.2399356223589,1081.7521013441817,-0.0365470098881199,-0.9993319348786156,0.0730451882110455,0.9973286321364754,1,171.436480362582
2015-01-03,True,True,True,1,False,False,False,539,1284.1472972763208,1498.2425085082948,1093.551685187042,-0.0537316861097046,-0.9985554095330956,0.1073081316563597,0.9942258118156164,1,146.725466464595
2015-01-04,True,True,True,1,False,False,False,540,1193.0576038829734,1497.5514048839657,1103.645015685088,-0.0709004622609115,-0.9974833955766828,0.141444067687941,0.989946248902378,1,69.2618750164446
2015-01-05,True,True,False,1,False,False,False,541,1424.7824952958872,1526.3351380527026,1122.064048161327,-0.0880482578246549,-0.9961162102355544,0.1754125938042766,0.984495008588086,1,159.498680849924
2015-01-06,True,False,False,1,False,False,False,542,1032.2854072517991,1488.6121488317742,1131.3197444130851,-0.1051699984923495,-0.9944542580818482,0.2091735056463571,0.9778785428342384,1,116.621821467299
2015-01-07,False,False,False,1,False,False,False,543,944.103803729408,1464.0201739402205,1121.681672051876,-0.1222606176654659,-0.9924980309139452,0.2426868445825953,0.9701046827361176,1,116.046870294295
2015-01-08,False,False,False,1,False,False,False,544,871.2412048402676,1384.047917265502,1105.5276683732568,-0.1393150579548309,-0.9902481076109372,0.2759129450029586,0.9611826292540844,1,88.9219763738156
2015-01-09,False,False,False,1,False,False,False,545,795.5486520377215,1077.8809234734824,1105.80190963402,-0.156328272677185,-0.9877051539613264,0.3088124812662545,0.9511229423235352,1,89.5158553261206
2015-01-10,False,False,True,1,False,False,False,546,827.3202901808035,1012.6199224598372,1103.117048707189,-0.1732952273485721,-0.9848699224660112,0.341346514245036,0.9399375283564134,1,67.954839483437
2015-01-11,False,False,True,1,False,False,False,547,908.063595448136,971.9064926834318,1102.637282098712,-0.1902109011741347,-0.9817432521156044,0.3734765374130698,0.927639626149047,1,102.503556455298
